ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
1.3953,-10.153,-5.0456,0.2708,-9.4274,2.6873,0.6033,1.0285,-5.4559,1.8624,-1.1934,0.7435,22.75,41.96,14.82,322.76,74.01,-5.75,60803,2016-04-11 18:30:00:086
2.3041,-11.4396,-1.4745,0.0327,-9.5209,2.35,-5.0559,-5.6926,-6.7236,-0.0493,1.928,-0.187,26.18,42.2,8.83,306.51,76.13,-0.8,60903,2016-04-11 18:30:00:186
-2.0042,-12.9184,-0.1203,0.7393,-9.7056,1.1937,0.8205,-4.7165,2.8238,-0.7912,0.6257,-0.6638,23.01,41.56,14.2,323.4,80.38,-13.46,61003,2016-04-11 18:30:00:286
3.7581,-4.4312,-1.6648,1.4439,-9.6803,0.6148,-3.3138,1.6786,-7.8123,-1.0838,2.7619,-1.2775,20.4,41.12,17.08,345.25,81.77,-31.77,61103,2016-04-11 18:30:00:386
-1.4798,-10.1862,0.494,4.4399,-8.5839,-1.6658,-6.371,-5.1047,2.5169,-1.9234,-1.1944,-2.4861,3.35,39.42,29.57,66.27,70.68,-95,61204,2016-04-11 18:30:00:487
-2.8804,-10.7721,-2.1377,4.4344,-8.5569,-1.8128,-4.2964,-4.0015,-4.0961,0.2531,-0.435,-0.1922,0.33,35.9,34.23,77.68,61.08,-110.56,61303,2016-04-11 18:30:00:586
0.5271,-8.5774,-1.8863,1.3667,-9.6331,1.2274,-1.5366,-1.3349,-2.6099,2.3891,-0.681,2.79,3.33,39.63,29.52,65.78,71.17,-94.4,61403,2016-04-11 18:30:00:686
-0.5467,-10.4709,0.823,0.5367,-9.602,1.9195,-0.2578,7.3915,-7.5023,1.174,-3.3878,1.8612,13.25,41.9,21.83,348.6,78.27,-15.62,61503,2016-04-11 18:30:00:786
-0.2523,-15.6195,-1.8721,-0.0441,-9.5354,2.2903,-1.977,-5.8747,-8.2164,-0.5277,1.4159,-0.2052,24.03,43.46,9.37,307.2,76.49,1.1,61604,2016-04-11 18:30:00:887
-1.6627,-10.9911,1.4752,0.316,-9.6837,1.5152,0.2288,-5.1561,-2.2746,-1.1119,-0.3545,-0.6847,22.31,43.53,11.92,314.09,76.49,1.1,61703,2016-04-11 18:30:00:986
3.2682,-5.1224,-0.3199,1.6177,-9.6722,-0.0398,-2.3305,3.1085,-8.1717,-1.3143,4.1776,-1.6794,18.12,43.15,20.82,7.07,84.09,-48.76,61803,2016-04-11 18:30:01:086
1.7697,-9.4077,-2.0684,3.3002,-9.2269,-0.3777,-1.3703,3.3284,2.6116,-1.471,0.5311,-2.976,3.94,40.51,28.47,70.35,80.5,-91.41,61903,2016-04-11 18:30:01:186
-4.5441,-10.1468,-1.289,4.0521,-8.8599,-1.1194,-5.0607,-1.7247,-1.6772,1.5304,-0.1848,1.099,-2.05,32.76,35.73,83.75,64.62,-105.44,62003,2016-04-11 18:30:01:286
-0.8457,-10.5714,-0.3708,0.6505,-9.6405,1.6758,-0.9831,-0.0876,-2.9771,2.5415,-3.6806,2.4945,7.32,41.6,26.7,5.31,79.44,-21.22,62104,2016-04-11 18:30:01:387
-5.444,-8.9047,2.0547,0.1978,-9.2705,3.1921,2.1013,7.0694,-5.4786,2.4921,-0.8918,0.7485,18.45,43.5,18.47,341.56,79.44,-21.22,62204,2016-04-11 18:30:01:487
0.7898,-19.4222,-1.8095,-0.437,-8.8949,4.1062,0.9168,-8.7266,-9.5734,1.3111,0.2909,0.4786,23.73,42.84,7.35,311.95,65.1,6.07,62303,2016-04-11 18:30:01:586
-4.3612,-10.8492,-3.3407,-0.0212,-9.1973,3.4028,3.6953,-4.1026,-3.7926,-1.083,1.0371,-0.2928,24.03,43.14,8.54,313.99,69.7,0.36,62403,2016-04-11 18:30:01:686
3.1357,-3.5089,4.409,1.1212,-9.6172,1.5563,-4.3974,2.8293,-6.7685,-2.1283,2.6457,-1.1142,21.16,41.63,14.74,345.59,78.72,-35.77,62503,2016-04-11 18:30:01:786
1.2338,-5.2675,-1.1701,2.8787,-9.3363,0.847,0.8293,3.318,-0.612,-1.1337,3.1878,-2.8211,15.38,42.71,23.33,2.07,78.72,-35.77,62604,2016-04-11 18:30:01:887
-2.9775,-9.1322,-3.5033,3.6363,-9.0979,-0.4201,-6.853,-7.1464,-1.7727,-0.5884,-0.7799,-0.2095,0.4,35.26,36.47,75.53,68.08,-96.59,62703,2016-04-11 18:30:01:986
1.0426,-9.8806,-2.0573,2.2613,-9.4986,0.9132,-4.2731,-4.739,-3.2253,1.978,0.4712,1.3746,3.37,34.2,36.34,53.12,75.6,-68.01,62804,2016-04-11 18:30:02:087
1.2064,-3.0631,1.7054,-0.0085,-9.135,3.5668,0.4675,5.2436,-3.6512,2.1357,-2.4824,2.1126,12.72,40.83,25.21,348.81,76.59,-12.82,62903,2016-04-11 18:30:02:186
-4.6176,-19.3412,-2.0392,0.0677,-8.5812,4.7465,0.423,1.8594,-4.5823,2.1653,-1.7445,0.6805,21.21,41.42,18.68,330.57,61.05,-0.82,63003,2016-04-11 18:30:02:286
4.9118,-13.3802,3.2998,0.034,-8.9047,4.108,1.553,-6.3955,-4.9019,-1.0205,0.3279,-0.4376,24.32,42.46,10.37,318.31,65.23,-0.47,63103,2016-04-11 18:30:02:386
-0.7933,-6.7586,-9.6427,0.2299,-9.1152,3.6097,0.8487,-5.1231,-0.7392,-0.826,0.3274,-0.5474,22.58,43.1,12.91,322.65,65.23,-0.47,63203,2016-04-11 18:30:02:486
1.8356,-5.8213,-1.0265,1.8334,-9.5155,1.5048,0.215,4.1325,-1.6304,-2.1971,1.9561,-2.6015,15.16,41.82,23.39,13.08,76,-50.62,63303,2016-04-11 18:30:02:586
-0.2036,-13.8458,-5.2174,3.9573,-8.9623,-0.432,-2.3696,2.7526,-1.6639,-0.4211,-1.4704,-0.7949,1.8,34.55,35.42,63.43,68.72,-85.09,63403,2016-04-11 18:30:02:686
-5.8552,-12.7979,-2.0793,2.8117,-9.3698,0.6861,-3.9741,-2.9976,-4.946,2.2471,0.2436,2.0806,2.78,33.95,36.61,70.89,66.05,-96.23,63503,2016-04-11 18:30:02:786
-0.2601,-2.8698,-3.6209,-0.1917,-9.0415,3.7929,1.8762,5.2701,-6.571,2.138,-1.8658,2.3037,13.55,42.14,24.84,338.47,67.22,2.89,63603,2016-04-11 18:30:02:886
-3.4893,-7.9772,-6.3077,-0.6324,-8.4776,4.8889,2.0258,1.4493,-5.5493,1.9827,-0.2513,0.9803,21.2,41.76,15.28,323.25,67.22,2.89,63704,2016-04-11 18:30:02:987
5.2224,-10.6806,1.8109,-0.7719,-8.7921,4.2747,1.1413,-8.1641,-3.5794,-1.1215,-0.5388,-0.2657,25.27,42.58,10.44,315,58.87,11.21,63803,2016-04-11 18:30:03:086
-4.3884,-11.2416,-6.2749,-0.4312,-9.0296,3.8014,2.3555,-4.4804,-0.7491,-0.4788,0.8816,-0.82,24.39,41.59,13.37,315.35,63.71,10.24,63903,2016-04-11 18:30:03:186
2.0252,-5.7638,-2.5378,0.9791,-9.6217,1.6232,2.8888,4.8629,-0.0574,-1.4844,2.245,-2.7837,16.59,40.7,23.75,331.73,73.77,2.73,64003,2016-04-11 18:30:03:286
-3.0323,-11.9862,-1.6746,2.7371,-9.4016,0.5367,-1.9246,2.1256,-3.0915,-2.1827,-1.4085,-2.7519,7.81,40.93,29.07,12.61,78.85,-31.1,64103,2016-04-11 18:30:03:386
-4.9698,-10.9683,-2.385,2.5147,-9.4715,-0.3713,-5.8733,-6.1801,-4.1279,2.4292,0.6174,2.0794,6.07,34.14,35.96,75.08,69.46,-103.2,64203,2016-04-11 18:30:03:486
-1.7123,-6.7216,-0.4241,0.9006,-9.6851,1.2486,-5.8832,-2.6795,-2.9433,2.6429,0.1909,2.5258,10.66,39.02,30.47,62.35,74.98,-98.4,64303,2016-04-11 18:30:03:586
-1.7341,-8.8752,-2.6504,-0.4077,-9.1484,3.5088,4.6796,3.1907,-7.7039,1.7547,-2.6111,1.7531,16.51,39.96,24.05,329.2,74.5,5.39,64403,2016-04-11 18:30:03:686
0.6913,-19.4222,-3.3057,-0.691,-8.9141,4.0288,-6.1068,-7.1654,-3.1216,1.3375,-0.1873,0.123,23.71,41.24,15.14,315.57,68.89,6.63,64504,2016-04-11 18:30:03:787
-1.966,-10.1949,-3.2819,-0.3508,-9.4079,2.7457,2.199,-5.753,-2.1371,-1.4099,0.5473,-0.4918,23.27,42.99,10.69,311.81,67.86,11.14,64603,2016-04-11 18:30:03:886
3.7236,-6.2217,-0.2758,2.1356,-9.557,0.5222,1.4801,3.2495,-0.6517,-1.3792,1.4025,-1.2829,23.12,42.79,12.84,322.54,80.6,-14.09,64704,2016-04-11 18:30:03:987
-2.6643,-16.0631,-1.3108,3.9982,-8.8994,-0.9923,-4.8886,4.4028,-0.4352,-1.7617,-0.1519,-3.4056,6.87,41.39,26.96,57.91,65.16,-103.94,64804,2016-04-11 18:30:04:087
-3.7267,-9.6411,-3.3554,3.7909,-8.8177,-2.0117,-3.8779,-5.4668,-3.7557,0.0624,-0.3202,0.5818,-1.87,34.08,36.89,88.53,58.46,-119.44,64903,2016-04-11 18:30:04:186
0.3884,-7.898,-0.6073,1.976,-9.6029,-0.2224,-6.0541,-2.097,-3.3871,2.6465,1.4863,2.6479,0.11,33.85,35.7,90.53,64.05,-117.95,65003,2016-04-11 18:30:04:286
4.7231,-0.0527,-1.3011,-0.6148,-9.5053,2.3327,4.6276,6.0023,-5.4616,1.814,-1.9648,1.9749,12.76,42.97,22.88,327.49,75.76,14.77,65103,2016-04-11 18:30:04:386
-5.0761,-19.4222,-13.5825,-0.755,-9.0712,3.6488,-8.2558,-6.9942,-2.8179,2.2897,-0.4003,0.2312,19.46,42.6,16.69,321.95,67.67,11.69,65203,2016-04-11 18:30:04:486
3.3792,-13.5787,3.1338,-0.1728,-9.3375,2.9918,3.0336,-4.6268,-0.3305,-1.0574,0.8018,-0.6698,20.36,44.42,11.69,318.99,72.21,3.3,65303,2016-04-11 18:30:04:586
3.6793,-3.2922,-0.6604,0.433,-9.5791,2.0553,-0.6262,0.9309,-9.8993,-1.2684,0.7983,-1.1857,17.33,43.44,17.09,327.67,72.21,3.3,65403,2016-04-11 18:30:04:686
-1.8308,-6.5225,0.0906,4.0318,-8.9392,0.0768,-4.7938,4.2021,-2.5219,-1.6948,-0.8024,-3.379,0.86,41.04,26.93,55.94,65.72,-88.91,65503,2016-04-11 18:30:04:786
-3.7554,-12.4216,-3.1866,4.8309,-8.4474,-1.2137,-5.6764,-6.5876,0.5996,-1.1981,-1.6284,-1.5611,-5.45,37.49,31.68,75.16,59.47,-104.1,65604,2016-04-11 18:30:04:887
-1.6037,-10.5426,1.0647,1.9729,-9.5886,0.5797,-6.6871,-3.9115,-4.0041,2.1269,-0.115,3.1521,-1.56,38.33,32.25,64.5,77.9,-73.62,65703,2016-04-11 18:30:04:986
4.8216,-5.8005,1.0773,0.2413,-9.6845,1.524,-2.3183,-1.0393,-1.126,1.396,-2.4493,2.8725,8.98,41.11,25.28,351.22,80.95,-9,65805,2016-04-11 18:30:05:088
2.3997,-17.8255,-8.3203,-0.6115,-9.14,3.501,-1.5084,-7.5637,-5.7182,1.0314,-0.4956,-0.1314,23.75,42.33,12.99,312.01,68.75,9.91,65903,2016-04-11 18:30:05:186
-0.3955,-11.683,0.0906,-0.3395,-9.3338,2.9892,-0.4967,-7.9779,-5.1442,-1.3045,0.5906,-0.5634,24.51,43.41,11.92,310.24,68.75,9.91,66003,2016-04-11 18:30:05:286
2.6583,-2.1982,2.6653,0.6752,-9.6957,1.3071,-0.4972,2.0822,-6.4338,-1.9883,1.5121,-1.4061,19.87,44.06,17.5,324.56,76.75,-0.64,66104,2016-04-11 18:30:05:387
-2.8063,-3.8705,0.7214,4.4199,-8.7174,-0.8014,-4.0231,2.3432,-0.4111,-2.3723,-2.0445,-3.5729,-1.14,40.14,30.22,66.61,62.74,-100.28,66204,2016-04-11 18:30:05:487
4.4556,-11.8083,-4.0589,5.1988,-8.0966,-1.8939,-7.1719,-2.9637,2.0811,0.175,-0.9085,-0.4861,-4.37,34.09,37.55,81.16,55.65,-110.02,66304,2016-04-11 18:30:05:587
-1.429,-12.8248,-0.5318,2.5391,-9.4581,0.5179,-5.9037,-4.8511,-3.4186,2.9036,0.0407,2.481,-4.84,34.14,36.59,83.78,61.51,-104.61,66404,2016-04-11 18:30:05:687
1.1085,-0.2348,-7.9169,0.6242,-9.6226,1.7849,-0.6743,-2.2322,-2.2001,2.7607,0.0109,3.8073,1.12,38.66,29.11,59.17,74.68,-78.47,66503,2016-04-11 18:30:05:786
0.5861,-15.8866,-12.2003,-0.637,-9.1451,3.483,1.9622,4.6972,0.9305,2.1836,0.6519,1.1973,23.63,41.89,12.05,310.68,68.83,10.36,66603,2016-04-11 18:30:05:886
1.6941,-10.9337,6.719,-0.2398,-9.3798,2.8517,-0.9149,-4.8043,-0.049,-0.7747,0.4179,-0.9201,26.13,42.86,8.15,304.41,68.83,10.36,66703,2016-04-11 18:30:05:986
3.1376,-3.2142,2.7025,0.8413,-9.7336,0.8481,0.795,2.25,-4.1977,-1.4401,1.6082,-1.0684,20.9,43.98,13.42,348.85,83,-44.77,66804,2016-04-11 18:30:06:087
-2.1526,-4.3188,1.0585,2.5164,-9.4768,-0.1663,2.4066,4.3121,0.9442,-2.0424,0.3033,-1.9746,16,42.7,17.61,2.59,83,-44.77,66903,2016-04-11 18:30:06:186
4.602,-16.4841,-6.0706,5.3802,-7.7043,-2.805,-5.2554,-4.952,2.8932,-1.8509,-2.308,-2.9963,-4.21,39.85,29.73,65.91,51.78,-117.54,67003,2016-04-11 18:30:06:286
-0.3631,-12.4418,-2.8037,5.0496,-8.0874,-2.2947,-1.475,-7.4032,-2.9415,0.8262,-0.2272,-0.2906,-6.48,36.22,33.84,78.15,51.78,-117.54,67103,2016-04-11 18:30:06:386
3.2155,-0.8714,-1.8296,0.8815,-9.7413,-0.7073,-0.6619,-0.5543,-1.462,1.2498,-1.7597,3.6773,1.54,42.92,26.94,114.74,83.38,-128.75,67203,2016-04-11 18:30:06:486
-4.4829,-9.7873,-6.0793,-0.2268,-9.797,-0.37,2.7223,6.8486,-1.7401,0.4054,-3.5916,1.887,13.04,42.61,22.09,86.94,83.38,-128.75,67303,2016-04-11 18:30:06:586
3.5667,-13.4743,4.8708,0.1379,-9.7896,-0.5619,-2.4912,-8.7148,-7.0651,-0.4887,-0.2702,-0.6315,25.13,40.7,12.3,177.87,88.73,117.7,67403,2016-04-11 18:30:06:686
5.6501,-13.284,-6.68,0.0442,-9.7207,-1.295,5.7915,-2.153,-3.0611,-0.8249,-1.5099,-0.0986,25.33,40.93,13.22,104.58,82.41,-178.05,67503,2016-04-11 18:30:06:786
4.2608,-3.489,3.5917,1.0644,-9.5415,-1.9993,6.5661,3.8206,7.2873,-1.078,-1.2971,-1.8439,26.22,40.55,11.82,101.96,82.41,-178.05,67603,2016-04-11 18:30:06:886
-2.487,-12.8312,2.8002,3.0908,-8.3916,-4.0246,-5.3314,-3.2648,6.9854,-0.9379,-3.3904,-3.1642,15.7,45.86,12.69,41.47,58.84,-142.48,67703,2016-04-11 18:30:06:986
3.1852,-10.4956,-7.8158,3.8243,-7.7801,-4.5842,-2.8319,-11.5115,1.1196,0.3082,-2.1669,-2.7039,6.17,49.46,12.53,32.81,58.84,-142.48,67803,2016-04-11 18:30:07:086
-4.2376,-2.8455,2.385,2.13,-8.9522,-3.3898,-3.7444,0.7391,0.8733,2.478,0.5346,2.7409,4.21,49.77,6.96,22.77,65.91,-147.86,67904,2016-04-11 18:30:07:187
1.2876,-2.6546,-3.1465,0.4104,-9.6357,-1.7765,-3.9274,5.8591,3.9688,2.3162,-0.3194,2.6429,11.93,50.01,0.67,47.31,79.29,-166.99,68003,2016-04-11 18:30:07:286
-9.559,-19.4222,3.2024,-1.5723,-9.649,-0.7718,4.6198,5.8264,-5.5666,0.7759,-0.4205,0.9701,23.89,43.11,-11.79,89.04,81.83,141.11,68103,2016-04-11 18:30:07:386
1.09,-13.5538,9.5417,-2.1468,-9.5506,-0.5894,-5.2327,-7.4612,6.2053,-0.6328,-0.5489,0.7382,25.61,40.19,-18.1,113.81,76.88,105.35,68203,2016-04-11 18:30:07:486
6.0478,-10.0037,-4.2389,-2.5409,-9.4711,-0.1086,6.0571,-2.5459,-4.0505,-0.2929,-0.1937,0.2688,28.02,35.49,-23.43,118.48,75.41,98.65,68303,2016-04-11 18:30:07:586
0.652,-3.3615,0.6331,-2.2467,-9.5192,-0.7123,8.3162,4.2206,-3.9672,-1.7781,-2.1182,-0.9207,27.04,33.87,-21.97,125.21,74.97,92.45,68403,2016-04-11 18:30:07:686
-4.7791,-19.4222,-6.8953,0.9009,-9.0671,-3.6258,-4.1927,-6.7447,-0.2755,-2.7938,1.8278,-2.3086,24.95,40.2,-22.54,102.94,76.09,107.59,68503,2016-04-11 18:30:07:786
-2.1147,-6.1969,0.1719,2.9316,-8.2085,-4.4941,-4.2614,-11.8614,0.68,-2.3615,0.7986,-3.534,16.14,47.63,-12.32,9.26,56.83,-146.88,68603,2016-04-11 18:30:07:886
-4.2687,3.2742,1.5847,1.8963,-8.2198,-5.0009,-7.0093,6.1172,6.6327,-0.5952,-2.5512,0.9317,-2.02,52.07,-2.59,354.51,51.23,-149.51,68703,2016-04-11 18:30:07:986
-1.4595,-5.4703,-0.1359,0.6776,-9.374,-2.7999,3.1162,6.0067,0.3027,1.8775,1.4785,1.4717,6.32,50.27,-5.19,9.77,67.32,-163.64,68803,2016-04-11 18:30:08:086
-5.2433,-12.8648,3.1171,-0.7434,-9.4193,-2.6259,1.1846,2.1089,2.5696,0.4595,-0.9071,0.8388,13.36,47.46,-10.56,38,73.84,164.19,68903,2016-04-11 18:30:08:186
2.2738,-13.3596,-10.3299,-2.6913,-9.2928,-1.6036,3.9122,-8.4574,-3.6421,0.749,-0.9357,0.692,20.77,43.06,-16.22,69.45,70.73,132.41,69003,2016-04-11 18:30:08:286
7.4091,-7.289,-7.7467,-2.9858,-9.2875,-0.9991,4.8775,-1.6803,-2.7999,1.2915,0.6837,0.6383,22.53,39.43,-21.4,82.51,71.37,120.79,69103,2016-04-11 18:30:08:386
-1.7797,-6.0431,-2.6599,-2.4116,-9.111,-2.71,3.6527,9.2773,-0.4771,-2.2742,-0.3858,-0.8055,24.06,35.81,-26.29,64.84,68.29,138.33,69203,2016-04-11 18:30:08:486
-0.2895,-18.7733,-8.6864,-0.0774,-8.7662,-4.3952,-4.0617,-7.3072,1.4238,-2.9254,2.7846,-2.4622,21.2,40.53,-21.41,30.13,63.37,178.99,69304,2016-04-11 18:30:08:587
-0.2539,-18.0319,-2.1939,2.0966,-7.822,-5.5309,-2.9498,-9.4187,3.4973,-1.0808,-0.7982,-1.0693,11.38,49.86,-3.56,14.06,56.9,-156.72,69403,2016-04-11 18:30:08:686
-2.058,2.0712,3.4069,0.5838,-8.2465,-5.2749,-5.7995,8.7318,7.0478,0.5387,-1.6543,1.6893,7.84,51.27,-1.11,15.04,57.24,-173.68,69503,2016-04-11 18:30:08:786
-1.6745,-0.2017,-0.6559,0.7832,-9.1452,-3.4529,3.5191,1.7569,1.9791,1.0242,2.2246,-0.1178,18.06,48.05,-6.11,33.92,64.88,-177.86,69603,2016-04-11 18:30:08:886
1.8573,-8.8664,0.4441,-0.1743,-9.1372,-3.5569,-2.5255,6.3031,2.4397,-0.2812,-0.303,1.7565,19.6,46.52,-8.13,32.01,68.84,-167.22,69703,2016-04-11 18:30:08:986
-2.887,-15.9971,-16.8256,-2.1271,-9.3615,-2.0021,3.0207,-10.0802,-2.251,2.5523,0.3309,0.5316,24.07,43.15,-14.36,58.55,66.95,150.1,69803,2016-04-11 18:30:09:086
8.2422,-2.613,-4.8244,-2.6704,-9.3589,-1.2045,4.4299,-2.5027,-5.9319,0.9373,-0.2135,1.2339,26.01,39.76,-20.27,95.57,72.62,114.28,69903,2016-04-11 18:30:09:186
-0.9954,-16.0738,1.3005,-3.3501,-8.5516,-3.4377,5.0598,7.1559,0.3539,-3.7877,-0.1687,-1.0519,28.6,37.25,-20.93,92.22,66.82,115.44,70003,2016-04-11 18:30:09:286
-0.159,-19.4222,-13.9738,-0.0018,-8.4564,-4.9659,-1.723,-11.9548,1.4289,0.1144,0.3099,-1.8407,15.16,50.38,-2.89,28.26,59.58,179.98,70103,2016-04-11 18:30:09:386
-6.5636,3.0349,3.0298,-0.6413,-8.4153,-4.9942,-0.731,-6.9273,4.0667,-0.7339,-3.7291,0.5386,9.92,50.66,-3.03,19.39,59.58,179.98,70204,2016-04-11 18:30:09:487
-3.8277,-2.6546,-6.1639,-2.6089,-8.1305,-4.8228,-2.4788,6.443,2.2678,-0.499,2.4425,-0.2712,14.74,47.02,-4.1,33.94,57.35,152.51,70303,2016-04-11 18:30:09:586
-14.2292,-19.4222,-3.5645,-1.3601,-8.2357,-5.1472,4.2372,2.872,6.8822,0.0871,1.6393,-1.1256,14.54,49.11,-2.18,30.98,57.12,165.2,70404,2016-04-11 18:30:09:687
0.0343,-13.3179,1.5925,-3.8879,-8.5529,-2.8111,2.8136,-4.2381,-1.9274,1.7301,-3.368,0.4085,17.56,47.28,-6.97,40.08,58.37,152.31,70503,2016-04-11 18:30:09:786
5.8287,-8.6814,-4.1552,-4.3497,-8.5814,-1.8998,0.6073,-6.0718,-9.8283,1.7301,-3.368,0.4085,17.56,47.28,-6.97,40.08,58.37,152.31,70603,2016-04-11 18:30:09:886
5.5459,-0.8545,-1.1446,-5.0218,-7.9567,-2.7647,9.2632,6.1915,0.7064,-1.5026,-1.2548,0.5454,18.41,41.42,-20.43,54.05,54.23,118.83,70703,2016-04-11 18:30:09:986
-1.6471,-19.4222,15.059,-4.7784,-7.5797,-3.9856,5.4253,-2.9807,2.6748,-2.9799,-1.5494,-0.0213,18.11,43.44,-18.22,51.59,54.23,118.83,70803,2016-04-11 18:30:10:086
-5.3746,-14.202,2.5437,-1.7531,-8.6759,-4.2221,0.6353,-10.8439,-0.9851,0.7162,2.0407,-3.2957,7.26,49.66,-2.39,15.01,56.29,147.32,70903,2016-04-11 18:30:10:186
-5.17,1.5421,-1.0751,-2.9179,-8.6335,-3.6221,-3.888,-0.7437,5.5765,-0.131,-4.4403,-0.8799,1.07,50.81,-3.56,5.26,62.21,157.45,71003,2016-04-11 18:30:10:286
5.4102,-3.5853,6.8452,-3.9945,-8.3174,-3.3219,0.0495,5.2111,-2.9137,-0.4333,-0.9758,0.2588,1.18,49.79,2.46,357.92,58.01,129.75,71103,2016-04-11 18:30:10:386
-4.2803,-2.4529,-4.7057,-3.2158,-8.6432,-3.3352,6.1484,4.4504,9.0098,0.3895,2.3713,-1.4514,2.6,50.33,3.34,359.03,58.01,129.75,71203,2016-04-11 18:30:10:486
-1.6676,-17.2587,3.6446,-4.4325,-8.4804,-2.146,-1.1835,3.098,-1.1276,0.3399,-1.8381,0.4112,2.35,51.3,0.17,2.08,59.86,115.83,71304,2016-04-11 18:30:10:587
5.1394,-6.3196,-6.6189,-4.9908,-8.2145,-1.9453,8.8562,-1.1628,-3.5164,-0.9678,-0.6236,0.4371,5.46,49.05,-8.44,21.43,58.91,107.11,71403,2016-04-11 18:30:10:686
5.0599,-1.1203,-1.992,-5.058,-7.8992,-2.8618,8.8019,4.9921,0.2851,-2.0731,-0.7033,0.05,6.37,48.54,-7.6,21.45,56.89,111.29,71503,2016-04-11 18:30:10:786
2.8666,-19.4222,-1.3593,-3.5246,-8.0449,-4.362,-0.9175,-12.7879,14.3445,-0.8545,0.3831,-2.2511,2.76,49.4,7.28,352.84,49.62,130.84,71603,2016-04-11 18:30:10:886
-3.9919,-13.0941,0.0424,-2.5369,-8.7608,-3.6032,1.6047,-11.832,-1.6519,1.0118,-0.905,-1.9674,-6.1,47.83,12.3,331.92,55.12,141.06,71703,2016-04-11 18:30:10:986
-4.7787,1.3759,-0.8347,-4.5679,-8.4336,-2.0443,-3.6509,5.9389,4.3681,-0.3356,-3.2454,0.8766,-5.26,46.99,14.91,317.3,63.21,130.5,71803,2016-04-11 18:30:11:086
7.9686,-3.2672,7.182,-4.4839,-8.4759,-2.0551,-2.5835,8.0641,-3.1815,0.6905,1.4508,-0.4859,1.21,44.85,16.79,316.28,59.8,114.62,71903,2016-04-11 18:30:11:186
-6.5284,-12.4695,1.5601,-4.0451,-8.813,-1.4625,-6.9718,-5.6184,2.3291,0.0646,-2.5463,0.3772,-1.48,47.55,15.42,320.16,63.98,109.88,72003,2016-04-11 18:30:11:286
1.9111,-15.1418,0.3843,-4.64,-8.6391,-0.0798,-0.9101,-4.2769,-0.8629,1.048,-3.1855,0.9712,2.39,47.69,15.04,324.17,61.76,90.99,72103,2016-04-11 18:30:11:386
4.6292,-3.0398,-3.7593,-4.9209,-8.4647,0.5515,5.9145,-0.4438,-5.7153,-0.5497,-0.3181,0.55,8.3,46.29,6.25,337.97,59.67,83.61,72204,2016-04-11 18:30:11:487
-4.0834,-16.2172,-2.1063,-5.1736,-8.3275,-0.2386,8.1913,6.2665,-1.3742,-1.9676,0.0181,0.5032,11.03,47.41,8.31,333.75,58.12,92.64,72303,2016-04-11 18:30:11:586
-0.0257,-19.2918,-6.8737,-3.5345,-8.8441,-2.3364,-6.4092,-11.0445,7.6156,0.1431,2.1883,-1.8931,5.19,40.3,22.34,297.9,59.4,108.85,72403,2016-04-11 18:30:11:686
-6.0847,-10.3735,-0.625,-2.5571,-9.2245,-2.1308,1.5872,-11.5797,-1.0846,0.3035,-1.4651,-1.068,-2.12,40.08,23.09,273.54,70.16,129.8,72503,2016-04-11 18:30:11:786
-3.4484,-0.002,-4.3431,-4.079,-8.8584,-1.0299,-3.2232,8.9097,1.7451,-0.041,-1.0517,1.4366,7.07,41.63,22.88,265.17,69.87,117.83,72603,2016-04-11 18:30:11:886
-2.5232,-2.6451,1.3408,-3.4188,-9.1348,-1.0186,5.6839,5.8963,3.5003,0.5365,2.3175,-1.7518,13.47,42.35,22.88,271.2,65.39,105.93,72703,2016-04-11 18:30:11:986
-0.8027,-5.2119,-1.7135,-3.9093,-8.9903,-0.2494,-5.2095,-5.9802,0.6834,0.4347,-0.4638,0.5129,7.14,43.22,22.97,279.28,68.67,106.59,72803,2016-04-11 18:30:12:086
-7.5249,-10.2162,-10.4323,-4.2103,-8.5976,2.1271,-1.5259,-3.7446,-10.6344,2.8055,0.0097,0.224,16.95,43.23,14.66,302.3,61.25,63.2,72903,2016-04-11 18:30:12:186
4.4189,-4.6998,-6.6519,-4.2083,-8.5947,2.1428,10.2994,-0.3536,-7.7595,0.3577,-0.6558,0.8344,16.28,47.19,5.42,315.99,61.21,63.02,73003,2016-04-11 18:30:12:286
-8.3259,-19.4222,-0.9682,-2.9275,-9.3595,-0.0225,-0.0216,-3.7347,-1.1306,-2.5038,-0.8706,-1.0443,14.12,46.97,4.88,314.62,65.15,69.88,73103,2016-04-11 18:30:12:386
-4.0762,-18.8913,-4.8878,-1.6212,-9.6167,-1.0303,-11.6498,-9.9574,2.3108,-1.8772,1.2996,-2.3328,8.23,45.79,11.87,236.1,78.7,122.44,73203,2016-04-11 18:30:12:486
