ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.2791,-0.5963,9.2673,-0.2554,-0.5765,9.7864,-0.0176,-0.0469,-0.0013,0.0086,-0.0023,-0.0019,13.55,19.82,-47.39,323.38,3.37,1.5,164776,2016-04-06 19:56:00:070
-0.2791,-0.5819,9.2451,-0.2551,-0.5782,9.7863,-0.0284,-0.0463,-0.0042,0.007,-0.0035,-0.0012,13.38,18.97,-46.22,323.99,3.38,1.48,164876,2016-04-06 19:56:00:170
-0.2719,-0.5466,9.4266,-0.2533,-0.5798,9.7862,-0.0161,-0.0422,0.0162,0.0013,-0.0081,-0.0021,14.06,18.31,-46.43,319.94,3.39,1.48,164977,2016-04-06 19:56:00:271
-0.3015,-0.5832,9.2526,-0.253,-0.5814,9.7861,-0.0107,-0.0475,3.0000E-04,0.0125,0.0021,-9.0000E-04,12.7,19.67,-47.19,325.53,3.4,1.48,165077,2016-04-06 19:56:00:371
-0.236,-0.6168,9.2686,-0.2523,-0.5865,9.7858,-0.0034,-0.0597,0.0062,0.0038,-0.0083,-0.0025,13.3,19.23,-46.72,323.95,3.4,1.5,165176,2016-04-06 19:56:00:470
-0.2116,-0.564,9.2325,-0.2543,-0.584,9.7859,-0.0352,-0.0293,0.0012,0.0109,-0.0011,-0.0027,13.54,19.14,-45.77,321.66,3.43,1.48,165276,2016-04-06 19:56:00:570
-0.2881,-0.5943,9.2932,-0.2567,-0.5785,9.7862,-0.0177,-0.0513,0.0149,0.0114,0.005,-0.0022,13.38,20.33,-47.55,325.52,3.39,1.49,165376,2016-04-06 19:56:00:670
-0.2559,-0.5981,9.2855,-0.2557,-0.5786,9.7862,-0.0071,-0.0546,-0.0149,0.0111,-0.0052,-0.0012,13.87,19.49,-47,321.72,3.38,1.5,165476,2016-04-06 19:56:00:770
-0.2659,-0.6064,9.2652,-0.2563,-0.5782,9.7862,-0.0229,-0.0448,-3.0000E-04,0.0078,-0.0027,-0.0022,13.12,18.95,-46.28,324.01,3.38,1.5,165576,2016-04-06 19:56:00:870
-0.2682,-0.6101,9.2564,-0.2546,-0.5799,9.7862,-0.0142,-0.0538,0.0089,0.0094,-0.0029,-0.0017,13.98,18.69,-47.81,321.66,3.38,1.49,165676,2016-04-06 19:56:00:970
-0.2667,-0.5996,9.231,-0.2548,-0.5809,9.7861,-0.0178,-0.0522,-0.0063,0.006,-0.004,-0.0035,13.55,19.69,-46.44,323.38,3.4,1.49,165776,2016-04-06 19:56:01:070
-0.2432,-0.5872,9.273,-0.2525,-0.5843,9.786,-0.0127,-0.0488,-0.0647,0.0079,-0.0035,-0.0028,13.55,20.5,-48.05,324.84,3.4,1.49,165876,2016-04-06 19:56:01:170
-0.2603,-0.5823,9.3208,-0.247,-0.5838,9.7861,0.0018,-0.032,0.0205,0.0132,-0.0013,-0.0018,13.38,18.97,-46.22,323.86,3.41,1.45,165976,2016-04-06 19:56:01:270
-0.2072,-0.6066,9.246,-0.247,-0.5895,9.7858,0.0098,-0.0495,6.0000E-04,0.0034,-0.0019,-0.0038,13.63,18.37,-46.22,319.88,3.42,1.48,166076,2016-04-06 19:56:01:370
-0.2514,-0.5996,9.3029,-0.2395,-0.5881,9.7861,0.0011,-0.0225,0.0274,0.0103,-0.007,-0.0029,12.9,19.1,-47.02,323.7,3.44,1.4,166176,2016-04-06 19:56:01:470
-0.2559,-0.5939,9.2794,-0.2391,-0.5852,9.7863,-0.0388,-0.0427,-0.0218,0.0156,-0.0088,-0.003,13.16,20.55,-46.71,326.85,3.42,1.4,166276,2016-04-06 19:56:01:570
-0.2363,-0.608,9.2441,-0.2343,-0.5823,9.7865,-0.0066,-0.0498,0.0013,0.0085,-0.0106,-0.0014,14.31,20.16,-46.64,323.12,3.4,1.37,166376,2016-04-06 19:56:01:670
-0.2485,-0.5996,9.2942,-0.2274,-0.5833,9.7866,-0.0131,-0.0394,-0.0083,0.0047,-0.0139,-0.0051,13.21,19.14,-45.72,323.66,3.41,1.33,166476,2016-04-06 19:56:01:770
-0.2215,-0.5958,9.2559,-0.2174,-0.5885,9.7866,-0.0039,-0.0381,-0.0064,0.0042,-0.0107,-0.0036,13.89,19.48,-46.05,321.37,3.43,1.31,166576,2016-04-06 19:56:01:870
-0.1857,-0.6196,9.2593,-0.212,-0.5889,9.7867,-0.0189,-0.0245,-0.0102,0.0047,-0.0097,-0.0027,12.68,19.39,-46.61,323.39,3.44,1.24,166676,2016-04-06 19:56:01:970
-0.218,-0.5558,9.2872,-0.2012,-0.5958,9.7865,-0.0377,-0.0151,-0.0167,0.0033,-0.0111,-0.0061,12.01,19.21,-46.05,325.67,3.49,1.2,166776,2016-04-06 19:56:02:070
-0.2105,-0.6203,9.3468,-0.1858,-0.5978,9.7867,0.0314,-0.0361,-0.0176,-0.0031,-0.0203,-4.0000E-04,12.97,19.11,-46.8,323.22,3.48,1.18,166876,2016-04-06 19:56:02:170
-0.1748,-0.6055,9.2801,-0.1817,-0.6063,9.7862,-0.0527,-0.0697,0.0192,-0.0036,-0.0242,-0.0036,13.32,19.36,-46.9,322.92,3.54,1.06,166976,2016-04-06 19:56:02:270
-0.179,-0.6124,9.2434,-0.1518,-0.615,9.7862,0.0057,-0.0233,-0.0074,4.0000E-04,-0.0206,-0.0044,12.52,19.82,-47.05,324.36,3.58,0.98,167076,2016-04-06 19:56:02:370
-0.115,-0.627,9.2454,-0.1503,-0.6141,9.7862,-0.0511,-0.0395,-0.0079,0.0131,-0.0121,-6.0000E-04,13.55,18.46,-46.05,318.59,3.59,0.88,167177,2016-04-06 19:56:02:471
-0.1307,-0.6399,9.2341,-0.1369,-0.6177,9.7862,-0.0025,-0.0559,-0.0132,0.0077,-0.0072,-0.0021,12.93,19.27,-45.81,322.51,3.59,0.84,167276,2016-04-06 19:56:02:570
-0.1185,-0.6294,9.2599,-0.1323,-0.621,9.7861,-0.0097,-0.0378,-0.0071,0.001,-0.0081,-0.0037,12.35,19.98,-47.55,326.13,3.63,0.77,167376,2016-04-06 19:56:02:670
-0.1488,-0.6759,9.2471,-0.1267,-0.6376,9.7851,-0.0122,-0.0601,0.006,-0.0017,-0.0057,-0.0052,11.56,19.52,-47.26,326.13,3.66,0.76,167476,2016-04-06 19:56:02:770
-0.1475,-0.6684,9.2303,-0.1234,-0.6536,9.7841,-0.015,-0.0644,-0.0092,-0.0112,-0.0082,-0.0054,11.65,20.64,-46.57,327.36,3.82,0.72,167576,2016-04-06 19:56:02:870
-0.1237,-0.6673,9.2264,-0.1197,-0.6664,9.7833,-0.0141,-0.0513,-0.0045,-0.0064,-0.0076,-0.0062,13.21,20.84,-47.39,325.01,3.9,0.7,167676,2016-04-06 19:56:02:970
-0.092,-0.6919,9.1099,-0.1054,-0.681,9.7824,0.0128,-0.0228,0.0392,-7.0000E-04,-0.0073,-0.0044,13.21,19.48,-47.05,321.58,3.96,0.67,167776,2016-04-06 19:56:03:070
-0.0977,-0.7195,9.2469,-0.1045,-0.6869,9.782,-0.0397,-0.0547,0.031,0.0035,-0.0159,-0.0032,12.32,19.96,-47.37,325.37,4.02,0.61,167876,2016-04-06 19:56:03:170
-0.079,-0.6989,9.2499,-0.0889,-0.6924,9.7818,-0.0137,-0.0449,-0.0089,0.0089,-0.0096,-0.0024,12.6,20.02,-45.61,323.06,4.05,0.56,167976,2016-04-06 19:56:03:270
-0.0629,-0.671,9.217,-0.0893,-0.6846,9.7823,-0.0429,-0.0203,-4.0000E-04,0.0153,-0.0122,-6.0000E-04,12.46,19.55,-46.58,325.22,4,0.52,168076,2016-04-06 19:56:03:370
-0.0903,-0.6815,9.2458,-0.0845,-0.6792,9.7827,-0.0029,-0.0397,-0.0083,0.0131,-0.008,2.0000E-04,12.23,19.62,-48.1,325.12,3.97,0.49,168176,2016-04-06 19:56:03:470
-0.0856,-0.6933,9.2347,-0.0778,-0.6754,9.7831,-0.0198,-0.0465,0.0191,0.0112,-0.0073,-0.0011,13.04,19.65,-46.22,323.02,3.96,0.47,168276,2016-04-06 19:56:03:570
-0.1012,-0.688,9.2248,-0.0771,-0.6727,9.7832,-0.017,-0.0319,-0.0176,0.0088,-0.0027,-0.0025,13.89,20.5,-46.39,322.51,3.95,0.46,168376,2016-04-06 19:56:03:670
-0.1029,-0.7056,9.2601,-0.0758,-0.6754,9.7831,-0.0081,-0.0627,-0.0044,0.009,-0.0046,-0.0025,12.32,19.09,-46.72,323.52,3.94,0.46,168476,2016-04-06 19:56:03:770
-0.0753,-0.6948,9.1561,-0.0764,-0.6763,9.783,-0.0245,-0.0528,-0.0127,0.0057,-0.0028,-0.0029,12.12,19.54,-47.93,325.05,3.95,0.44,168576,2016-04-06 19:56:03:870
-0.1064,-0.7212,9.2599,-0.0768,-0.6784,9.7829,-0.0146,-0.0525,0.0479,0.0084,-0.0028,-0.0013,12.28,20.11,-46.83,325.14,3.95,0.44,168676,2016-04-06 19:56:03:970
-0.059,-0.6893,9.2676,-0.0791,-0.6817,9.7826,-0.0321,-0.0484,-8.0000E-04,0.0034,-0.0069,-0.005,11.98,20.22,-45.71,325.23,3.97,0.45,168776,2016-04-06 19:56:04:070
-0.1776,-0.6527,9.3297,-0.0742,-0.6833,9.7825,0.0078,-0.0448,0.0093,0.0095,-0.004,-0.0013,10.13,19.82,-47.05,329.95,4,0.43,168877,2016-04-06 19:56:04:171
-0.0392,-0.6931,9.2004,-0.0777,-0.6737,9.7832,0.0316,-0.0552,-0.0427,0.0145,0,-4.0000E-04,13.04,20.33,-46.89,322.95,3.96,0.47,168976,2016-04-06 19:56:04:270
-0.0879,-0.6756,9.2875,-0.0824,-0.6707,9.7833,-0.029,-0.0422,-0.0182,0.0125,0.0023,-1.0000E-04,13.78,19.82,-46.94,320.89,3.92,0.48,169076,2016-04-06 19:56:04:370
-0.1112,-0.6759,9.2347,-0.0911,-0.6654,9.7836,-0.0136,-0.0351,-0.026,0.0116,0.0063,-0.0023,12.81,19.73,-47.8,322.96,3.91,0.5,169176,2016-04-06 19:56:04:470
-0.102,-0.6668,9.2156,-0.1001,-0.6662,9.7835,-0.0269,-0.0658,0.0148,0.0114,0.0082,-0.0028,12.49,19.94,-46.9,325.49,3.9,0.59,169276,2016-04-06 19:56:04:570
-0.1274,-0.6649,9.2563,-0.1171,-0.6628,9.7835,-0.0241,-0.0494,-0.0063,0.0123,0.0096,-9.0000E-04,12.04,20.52,-46.03,327.19,3.88,0.63,169376,2016-04-06 19:56:04:670
-0.0776,-0.6618,9.1761,-0.1234,-0.6638,9.7834,-0.0045,-0.0487,0.009,0.002,0.0059,-0.0022,12.69,19.31,-46.55,321.8,3.88,0.72,169476,2016-04-06 19:56:04:770
-0.212,-0.6748,9.2376,-0.1335,-0.6632,9.7833,-0.0151,-0.0391,-0.0373,0.0073,0.0156,-0.0017,12.69,19.65,-46.89,323.6,3.88,0.78,169576,2016-04-06 19:56:04:870
-0.1199,-0.6602,9.2459,-0.1452,-0.663,9.7831,0.0039,-0.048,0.0249,0.0071,0.0011,-0.0031,11.68,20.1,-45.97,326.09,3.88,0.85,169676,2016-04-06 19:56:04:970
-0.1784,-0.6693,9.1595,-0.1522,-0.6566,9.7835,-0.0258,-0.0314,0.021,0.0201,0.0056,-9.0000E-04,12.86,20.48,-46.38,323.81,3.88,0.85,169776,2016-04-06 19:56:05:070
-0.174,-0.6458,9.2985,-0.165,-0.6469,9.7839,-0.0382,-0.0411,0.01,0.0135,0.0058,-0.0016,12.51,18.71,-45.63,322.35,3.8,0.92,169876,2016-04-06 19:56:05:170
-0.1903,-0.6664,9.2539,-0.1719,-0.6468,9.7838,-0.0218,-0.0612,-6.0000E-04,0.013,0.0056,-0.0012,13.36,21,-47.2,325.62,3.78,0.97,169976,2016-04-06 19:56:05:270
-0.2192,-0.6478,9.2487,-0.1829,-0.6442,9.7838,-0.0287,-0.0504,0.0024,0.0113,0.006,-0.0026,12.35,20.33,-46.55,326.5,3.77,1.03,170076,2016-04-06 19:56:05:370
-0.1941,-0.6525,9.2646,-0.1895,-0.6422,9.7838,-0.0201,-0.0465,-0.0061,0.0122,0.0055,-0.0011,11.97,19.3,-45.89,325.03,3.77,1.07,170176,2016-04-06 19:56:05:470
-0.2016,-0.6404,9.1951,-0.1934,-0.6384,9.7839,-0.0031,-0.036,0.0138,0.0121,0.0059,-0.0017,13.49,19.47,-45.44,322.91,3.73,1.13,170276,2016-04-06 19:56:05:570
-0.2049,-0.67,9.1574,-0.2053,-0.6366,9.7838,-0.0184,-0.0483,-0.0055,0.0034,0.0016,-0.0012,12.53,19.44,-47.04,322.87,3.72,1.17,170376,2016-04-06 19:56:05:670
-0.2298,-0.6658,9.2333,-0.2101,-0.6369,9.7837,-0.0016,-0.0476,0.0031,0.0058,0.0028,-0.0015,12.45,19.64,-46.72,326.95,3.72,1.23,170476,2016-04-06 19:56:05:770
-0.1923,-0.6264,9.2247,-0.2155,-0.6391,9.7834,0.009,-0.0364,-0.0143,0.0077,-0.0022,-0.0026,13.04,18.97,-47.55,322.97,3.74,1.28,170577,2016-04-06 19:56:05:871
-0.2677,-0.6382,9.2229,-0.2228,-0.6331,9.7837,-0.0487,-0.0363,0.0021,0.016,0.0011,-0.0017,14.75,19.65,-46.22,320.58,3.7,1.3,170676,2016-04-06 19:56:05:970
-0.2618,-0.6229,9.2858,-0.2269,-0.6269,9.784,-0.0062,-0.0435,-0.0444,0.0117,0.0098,1.0000E-04,13.57,18.96,-46.98,321,3.67,1.33,170776,2016-04-06 19:56:06:070
-0.2532,-0.6216,9.2491,-0.2376,-0.6231,9.784,-0.0096,-0.0518,-0.0112,0.0118,-9.0000E-04,1.0000E-04,13,18.22,-45.97,321.66,3.64,1.39,170876,2016-04-06 19:56:06:170
-0.2464,-0.635,9.2712,-0.2399,-0.6209,9.784,-0.0118,-0.0375,-0.003,0.0092,0.0023,-0.0018,13.06,19.26,-46.4,323.48,3.63,1.4,170976,2016-04-06 19:56:06:270
-0.2107,-0.6207,9.2584,-0.2436,-0.6185,9.7841,-0.0053,-0.0338,-0.0196,0.0094,-1.0000E-04,-0.0024,13.34,19.93,-46.82,325.14,3.62,1.43,171076,2016-04-06 19:56:06:370
-0.2376,-0.6575,9.2261,-0.2435,-0.6178,9.7841,-0.002,-0.0409,-0.0099,0.0087,5.0000E-04,-0.0011,13.21,18.8,-45.72,323.55,3.61,1.43,171176,2016-04-06 19:56:06:470
-0.2312,-0.6339,9.0937,-0.2462,-0.6203,9.7839,-0.0191,-0.039,0.0366,0.0098,1.0000E-04,-0.0025,13.55,18.8,-45.72,321.31,3.62,1.44,171276,2016-04-06 19:56:06:570
-0.3302,-0.658,9.2754,-0.2456,-0.6201,9.7839,0.0037,-0.0386,-0.0237,0.0145,0.0052,-2.0000E-04,14.3,19.59,-46.35,322.99,3.63,1.44,171376,2016-04-06 19:56:06:670
-0.2454,-0.6549,9.2792,-0.2553,-0.6214,9.7836,-0.0649,-0.0605,-0.0039,0.0046,-0.0012,-0.0031,12.18,19.59,-46.89,327.59,3.63,1.49,171477,2016-04-06 19:56:06:771
-0.3074,-0.6329,9.2728,-0.2539,-0.6207,9.7837,-0.0386,-0.0193,0.0199,0.0129,-1.0000E-04,-0.0011,13.63,18.28,-46.05,319.51,3.66,1.47,171576,2016-04-06 19:56:06:870
-0.2772,-0.6413,9.2169,-0.2544,-0.6162,9.784,-5.0000E-04,-0.0473,-0.03,0.0181,-0.0018,-0.0023,12.91,19.53,-46.95,325.27,3.6,1.49,171676,2016-04-06 19:56:06:970
-0.2677,-0.6347,9.257,-0.2602,-0.6113,9.7841,-0.0164,-0.0539,-9.0000E-04,0.012,-0.0031,-5.0000E-04,13.38,18.28,-46.22,321.99,3.58,1.51,171777,2016-04-06 19:56:07:071
-0.2713,-0.6115,9.2308,-0.2608,-0.6105,9.7842,-0.0145,-0.0498,-0.0251,0.011,-0.0018,-0.0022,14.06,18.63,-47.22,321.49,3.57,1.53,171876,2016-04-06 19:56:07:170
-0.242,-0.6377,9.2328,-0.2606,-0.6086,9.7843,-0.0086,-0.0409,0.0061,0.0087,-0.0021,-0.002,13.97,18.64,-46.66,321.5,3.56,1.53,171976,2016-04-06 19:56:07:270
-0.2724,-0.6317,9.2608,-0.262,-0.6073,9.7843,-0.0199,-0.0322,-0.0037,0.0087,-0.0015,-0.0012,12.86,19.93,-47.16,325.4,3.56,1.53,172077,2016-04-06 19:56:07:371
-0.265,-0.5864,9.275,-0.264,-0.6078,9.7842,-0.0274,-0.0495,-0.0051,0.0094,-0.0046,-0.0012,12.52,19.25,-46.94,323.81,3.55,1.55,172176,2016-04-06 19:56:07:470
-0.2564,-0.6101,9.2786,-0.2601,-0.6085,9.7843,-3.0000E-04,-0.0394,-0.0181,0.0068,-0.0059,-0.001,14.23,19.82,-47.05,323.18,3.56,1.52,172276,2016-04-06 19:56:07:570
-0.215,-0.6285,9.2905,-0.2688,-0.6094,9.784,-0.0676,-0.0539,-0.0149,0.0033,-0.0088,-0.0033,13.55,20.16,-44.38,323.38,3.56,1.57,172376,2016-04-06 19:56:07:670
-0.2879,-0.6057,9.3237,-0.2619,-0.6118,9.784,-0.0195,-0.034,0.0356,0.015,-0.0019,-0.0024,12.01,18.28,-47.22,324.43,3.59,1.54,172476,2016-04-06 19:56:07:770
-0.2901,-0.6228,9.2961,-0.2628,-0.6083,9.7842,-0.0207,-0.0495,-0.0127,0.0151,-0.0015,-0.0027,14.14,19.59,-45.47,323.29,3.56,1.54,172576,2016-04-06 19:56:07:870
-0.2785,-0.6215,9.2636,-0.2632,-0.6049,9.7844,-0.0118,-0.0583,-0.0052,0.0099,-0.0067,-0.0018,12.95,18.8,-46.13,323.84,3.56,1.54,172676,2016-04-06 19:56:07:970
-0.2661,-0.5941,9.2371,-0.2597,-0.6037,9.7846,-0.006,-0.0381,-0.0186,0.0082,-0.0053,-0.0036,13.62,19.4,-46.74,321.54,3.53,1.52,172776,2016-04-06 19:56:08:070
-0.253,-0.6137,9.2368,-0.2571,-0.6025,9.7847,-0.0115,-0.0324,-0.0027,0.0107,-0.0053,-0.003,14.03,19.27,-47.6,321.49,3.53,1.52,172877,2016-04-06 19:56:08:171
-0.2678,-0.6161,9.2773,-0.2529,-0.6033,9.7848,-0.0023,-0.0465,5.0000E-04,0.0077,-0.0043,-0.0016,13.21,20.16,-47.39,325.39,3.53,1.5,172976,2016-04-06 19:56:08:270
-0.2513,-0.6417,9.1202,-0.2533,-0.6045,9.7847,-0.0255,-0.0485,-0.0159,0.0091,-0.0031,-0.0025,14.06,19.65,-47.89,323.1,3.53,1.48,173077,2016-04-06 19:56:08:371
-0.2894,-0.6664,9.2687,-0.2488,-0.6086,9.7846,-0.0134,-0.051,-0.0215,0.0127,-0.004,-0.0013,14.05,18.98,-45.89,321.46,3.55,1.46,173177,2016-04-06 19:56:08:471
-0.196,-0.649,9.2481,-0.2499,-0.6131,9.7843,-0.0494,-0.0531,0.0028,-0.0014,-0.0224,-0.0048,13.5,19.52,-47.1,323.06,3.56,1.46,173276,2016-04-06 19:56:08:570
-0.2367,-0.6315,9.2593,-0.2344,-0.6208,9.7842,0.0237,-0.0567,0.0076,0.0063,-0.0119,-0.004,13.96,19.57,-46.66,322.81,3.63,1.37,173376,2016-04-06 19:56:08:670
-0.242,-0.6518,9.1937,-0.2283,-0.6193,9.7844,-0.0096,-0.0403,-0.0175,0.0141,-0.0088,-0.0032,14.01,19.6,-46.08,322.83,3.64,1.36,173477,2016-04-06 19:56:08:771
-0.2106,-0.6548,9.2568,-0.2252,-0.6178,9.7846,-0.0126,-0.0395,-0.0266,0.0083,-0.009,-0.0021,13.55,19.14,-47.05,321.06,3.61,1.32,173576,2016-04-06 19:56:08:870
-0.2284,-0.6183,9.2176,-0.217,-0.6228,9.7845,-0.0211,-0.0421,-0.0172,0.0056,-0.0107,-0.0033,14.4,18.63,-46.89,320.98,3.63,1.29,173676,2016-04-06 19:56:08:970
-0.195,-0.635,9.2673,-0.2125,-0.6253,9.7844,-0.0154,-0.0485,0.0013,0.0052,-0.0117,-0.0042,13.48,19.89,-46.86,324.75,3.66,1.24,173776,2016-04-06 19:56:09:070
-0.2199,-0.6349,9.2979,-0.2009,-0.631,9.7843,-0.0111,-0.0479,0.0098,0.004,-0.0102,-0.0032,11.99,20.01,-45.56,327.03,3.67,1.21,173876,2016-04-06 19:56:09:170
-0.185,-0.7027,9.0646,-0.1958,-0.6363,9.784,-0.0174,-0.0589,-0.0536,0.0034,-0.0118,-0.0033,13.84,19.48,-46.26,320.67,3.72,1.15,173976,2016-04-06 19:56:09:270
-0.2415,-0.7136,9.2537,-0.1869,-0.6401,9.784,0.0069,-0.0552,0.0125,0.0061,-0.0112,-0.0018,13.6,19.46,-47,320.47,3.74,1.09,174076,2016-04-06 19:56:09:370
-0.1314,-0.6474,9.2666,-0.1776,-0.6502,9.7835,-0.0114,-0.0506,-0.0102,0.0032,-0.0212,-0.0028,13.89,18.8,-47.05,320.43,3.77,1.09,174176,2016-04-06 19:56:09:470
-0.2082,-0.6667,9.2987,-0.1664,-0.6492,9.7837,4.0000E-04,-0.0231,0.0217,0.0061,-0.0129,-0.0028,12.54,20.14,-45.77,324.13,3.8,0.97,174276,2016-04-06 19:56:09:570
-0.1359,-0.6875,9.2151,-0.1581,-0.6434,9.7842,0.0062,-0.0449,-0.0134,0.0115,-0.0116,-0.001,13.35,19.24,-45.67,322.47,3.78,0.97,174377,2016-04-06 19:56:09:671
-0.1304,-0.6834,9.2481,-0.1526,-0.6436,9.7843,-0.0091,-0.0447,-0.0041,0.0071,-0.0099,2.0000E-04,13.32,19.72,-46.5,324.09,3.76,0.93,174477,2016-04-06 19:56:09:771
-0.1433,-0.6721,9.2621,-0.1423,-0.6513,9.784,-0.0056,-0.0466,0.0145,0.0052,-0.0044,-0.003,12.21,20.26,-46.19,326.22,3.79,0.86,174576,2016-04-06 19:56:09:870
-0.1101,-0.6567,9.2592,-0.1393,-0.6542,9.7838,-0.0146,-0.0444,-0.0233,0.0041,-0.0086,-0.0035,13.38,19.31,-45.55,322.19,3.81,0.83,174676,2016-04-06 19:56:09:970
-0.1898,-0.6526,9.2326,-0.1355,-0.6561,9.7837,-0.0091,-0.0428,0.005,0.0066,-0.005,-0.0014,12.18,20.84,-45.38,327.61,3.84,0.79,174776,2016-04-06 19:56:10:070
-0.1264,-0.6606,9.1389,-0.1311,-0.6604,9.7835,-0.0067,-0.0395,-0.0086,3.0000E-04,-0.01,-0.0023,13.78,18.48,-45.7,318.04,3.85,0.8,174876,2016-04-06 19:56:10:170
-0.1922,-0.6878,9.2741,-0.1325,-0.6652,9.7832,-0.0436,-0.0542,-0.0223,0.0022,-0.0047,-0.0031,12.28,19.51,-46.29,325.93,3.89,0.78,174976,2016-04-06 19:56:10:270
-0.1059,-0.6806,9.2963,-0.1162,-0.6728,9.7829,0.0203,-0.0513,0.0167,0.0094,-0.0094,-0.0022,13.59,19.33,-47.04,319.61,3.92,0.75,175076,2016-04-06 19:56:10:370
-0.1349,-0.7004,9.1484,-0.1176,-0.6703,9.783,-0.0467,-0.0467,0.021,0.0176,-0.0039,-6.0000E-04,11.96,20.4,-47.6,325.57,3.92,0.69,175176,2016-04-06 19:56:10:470
-0.1218,-0.6845,9.286,-0.1095,-0.6652,9.7835,-0.0313,-0.0476,0.0153,0.0106,-0.0078,4.0000E-04,12.01,18.63,-47.55,323.86,3.9,0.65,175276,2016-04-06 19:56:10:570
-0.1016,-0.6551,9.2734,-0.1071,-0.664,9.7836,-0.0183,-0.0467,-0.0038,0.0108,-0.0064,-0.0018,12.18,21.18,-46.72,327.11,3.88,0.63,175376,2016-04-06 19:56:10:670
-0.1096,-0.6469,9.2359,-0.1064,-0.6628,9.7836,-0.0179,-0.0492,-0.0041,0.0109,-0.0023,-0.0022,13.81,19.96,-46.2,321.28,3.88,0.62,175476,2016-04-06 19:56:10:770
-0.1165,-0.6968,9.2746,-0.1065,-0.6601,9.7838,-0.0174,-0.0541,0.0037,0.0089,-0.0035,-0.0021,12.27,19.25,-46.97,323.96,3.86,0.62,175576,2016-04-06 19:56:10:870
-0.1029,-0.6386,9.454,-0.1078,-0.66,9.7838,-0.0261,-0.0454,-0.0064,0.0013,-0.0034,-0.0023,12.18,19.65,-47.8,325.54,3.86,0.63,175676,2016-04-06 19:56:10:970
-0.1391,-0.7009,9.2427,-0.11,-0.6617,9.7837,-0.0182,-0.0526,0.0019,0.0158,0.005,-0.0013,11.63,19.52,-47.98,325.53,3.86,0.63,175776,2016-04-06 19:56:11:070
-0.0957,-0.6947,9.2996,-0.1123,-0.663,9.7836,-0.0299,-0.0518,0.0144,0.0064,-0.0041,-0.0024,11.49,19.82,-47.72,327.95,3.87,0.64,175876,2016-04-06 19:56:11:170
-0.1826,-0.6907,9.2896,-0.1093,-0.6634,9.7836,0.0087,-0.049,0.0033,0.0139,0.0045,-0.0018,12.86,20.16,-46.72,323.35,3.88,0.64,175977,2016-04-06 19:56:11:271
-0.0796,-0.668,9.247,-0.1182,-0.6561,9.784,0.0226,-0.0547,-0.0517,0.0203,7.0000E-04,-1.0000E-04,13.65,19.12,-47.72,319.51,3.86,0.69,176076,2016-04-06 19:56:11:370
-0.168,-0.6702,9.2833,-0.1242,-0.6524,9.7841,-0.035,-0.0421,0.0061,0.0118,0.0045,-1.0000E-04,12.87,20.04,-47.27,323.5,3.84,0.69,176176,2016-04-06 19:56:11:470
-0.1369,-0.6504,9.2412,-0.1375,-0.6496,9.7841,-0.0149,-0.0495,-0.0214,0.0136,0.0057,-8.0000E-04,12.54,20.14,-47.2,323.66,3.81,0.76,176277,2016-04-06 19:56:11:571
-0.1359,-0.6685,9.2407,-0.1449,-0.6484,9.7841,-0.0185,-0.0543,-0.004,0.0102,0.0069,-0.0017,12.74,19.6,-46.6,323.76,3.8,0.81,176376,2016-04-06 19:56:11:670
-0.1479,-0.6742,9.2824,-0.1566,-0.6474,9.784,-0.0196,-0.0527,-0.0061,0.0109,0.0042,-2.0000E-04,13.72,19.99,-45.88,321.82,3.79,0.88,176476,2016-04-06 19:56:11:770
-0.1372,-0.6502,9.1516,-0.1624,-0.6474,9.7839,-0.0189,-0.0382,0.0215,0.001,0.0043,-0.0019,12.69,20.67,-46.55,325.53,3.79,0.92,176576,2016-04-06 19:56:11:870
-0.2402,-0.7049,9.2683,-0.168,-0.6455,9.7839,0.0024,-0.0316,-0.0068,0.0173,0.0126,-8.0000E-04,13.25,20.35,-46.62,324.11,3.77,0.98,176676,2016-04-06 19:56:11:970
-0.1407,-0.6539,9.2423,-0.1769,-0.6501,9.7835,0.0101,-0.0645,-0.0034,0.0094,-0.0011,-0.0022,12.66,19.07,-46.91,322.53,3.78,1.04,176776,2016-04-06 19:56:12:070
-0.2436,-0.6441,9.2832,-0.1818,-0.6442,9.7838,-0.025,-0.0304,-0.0084,0.0167,0.0041,-6.0000E-04,12.57,19.39,-46.81,322.6,3.77,1.06,176876,2016-04-06 19:56:12:170
-0.238,-0.6161,9.2229,-0.1927,-0.6303,9.7845,-0.028,-0.0387,-0.0096,0.0139,0.0086,-6.0000E-04,13.73,19.63,-45.76,322.26,3.72,1.09,176976,2016-04-06 19:56:12:270
