ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
1.8983,-10.7512,-1.6439,2.1965,-9.5505,0.3659,0.6157,-1.986,-1.8199,-1.2162,0.3552,-1.3,3.37,32.32,-6.15,325.09,76.88,-80.54,66706,2016-03-24 12:39:00:080
4.4613,-10.5378,0.7696,3.5043,-9.159,-0.0451,0.5976,-3.016,1.2096,-1.1315,0.4427,-2.1867,0.5,32.36,-4.21,342.2,69.06,-90.74,66806,2016-03-24 12:39:00:180
3.5567,-8.7626,-2.5549,5.8111,-7.8044,-1.2221,-1.6638,-1.2961,-0.5534,-0.9431,-0.7421,-2.2264,-6,32.06,-0.03,356.92,61,-95.29,66906,2016-03-24 12:39:00:280
2.6817,-5.4414,-1.8054,6.4169,-7.0279,-2.3669,-3.2237,0.0202,0.1152,-1.2313,-1.2343,-1.7395,-9.12,31.57,2.33,355.51,45.78,-110.25,67006,2016-03-24 12:39:00:380
2.0345,-2.9326,-1.8673,6.0605,-6.6226,-3.9474,-3.8476,3.5688,2.3682,0.0167,-0.9565,0.1339,-12.31,28.65,9.09,9.35,41.88,-119.51,67106,2016-03-24 12:39:00:480
3.0628,-10.1629,-4.5283,5.7973,-7.2566,-3.1468,-1.6846,2.1463,1.2202,1.1655,0.7177,0.9465,-11.96,28.29,10.65,28.89,47.73,-118.49,67206,2016-03-24 12:39:00:580
1.4792,-9.5532,-1.6704,4.6422,-8.5715,-1.0724,5.0772,-2.7299,-2.8631,1.1311,0.7396,1.4528,-6.95,33.13,4.08,14.04,60.93,-103.01,67306,2016-03-24 12:39:00:680
2.9917,-7.5443,-0.9712,3.7448,-9.038,-0.6797,-1.7879,-0.0132,-1.2329,0.6294,0.0589,1.5112,-3.36,33.96,1.61,8.03,67.16,-100.29,67406,2016-03-24 12:39:00:780
5.4611,-8.2389,-1.2805,2.484,-9.4868,-0.026,1.8353,1.02,-1.1727,0.6519,-0.3585,0.544,0.04,35.01,-0.18,0,75.33,-90.6,67506,2016-03-24 12:39:00:880
2.0765,-8.0938,-1.3813,2.3646,-9.5111,0.3449,-0.7682,0.958,-1.0748,0.715,-0.2125,0.2056,0.87,35.47,-1.45,353.08,75.9,-81.7,67606,2016-03-24 12:39:00:980
1.8862,-8.6848,-1.0069,1.7689,-9.5797,1.1268,0.4412,0.6196,-1.9577,0.6756,-0.3369,0.7374,4.56,34.47,-6.35,325.17,76.59,-70.53,67706,2016-03-24 12:39:01:080
3.9735,-13.0145,0.4131,1.3204,-9.6202,1.3709,1.1586,-0.9042,-2.609,0.3839,0.002,0.7439,6.8,33.34,-6.87,302.16,78.81,-43.93,67808,2016-03-24 12:39:01:182
1.0939,-12.2414,0.405,0.7174,-9.6205,1.7612,1.3902,-3.4073,-1.0818,0.3965,-0.6939,0.5134,9.95,32.67,-8.5,286.22,79.22,-31.87,67906,2016-03-24 12:39:01:280
4.0576,-8.7859,-1.4068,0.9815,-9.7044,1.0154,2.3834,0.3543,-1.8867,-1.2703,-1.2596,-0.759,9.91,32.75,-10.07,287.71,81.72,-44.03,68007,2016-03-24 12:39:01:381
2.0823,-8.7709,1.547,1.6151,-9.6727,0.0228,2.0544,0.7855,-0.3057,-1.3746,-1.4901,-1.0505,7.88,32.63,-10.61,319.85,80.52,-89.19,68105,2016-03-24 12:39:01:479
3.6323,-7.2294,1.5361,2.7693,-9.3166,-1.3047,-0.6144,1.1024,3.397,-0.8679,-1.6091,-1.043,4.57,36.51,-10.81,314.48,80.52,-89.19,68205,2016-03-24 12:39:01:579
4.5233,-8.6245,1.6739,3.4963,-9.0505,-1.4261,0.3212,1.3533,2.3863,0.0804,-1.2056,-1.2384,2.2,38.1,-9.66,336.78,67.35,-112.19,68306,2016-03-24 12:39:01:680
2.3322,-8.8688,1.1663,4.5781,-8.5657,-1.3565,-1.924,-0.4122,2.6363,1.1379,-2.155,-1.2853,-8.99,37.71,-11.35,313.75,63.19,-109.15,68406,2016-03-24 12:39:01:780
2.0512,-8.8448,-0.2677,4.6604,-8.5467,-1.1857,-2.4928,-0.5165,1.4158,1.6035,-2.4153,-0.6619,-16.52,33.52,-11.56,287.96,60.86,-106.5,68506,2016-03-24 12:39:01:880
3.9451,-7.886,-0.0807,4.002,-8.8891,-1.0669,-0.4799,-0.0815,-0.7567,1.5082,-2.7101,0.5525,-22.21,28.23,-8.53,249.6,65.02,-104.93,68606,2016-03-24 12:39:01:980
-2.2933,-9.0485,0.428,3.6719,-9.019,-1.1603,-1.7618,0.7696,1.0774,1.0126,-3.4328,0.3251,-22.6,27.49,-4.33,231.43,65.02,-104.93,68706,2016-03-24 12:39:02:080
5.9598,-7.4739,-1.4578,3.0503,-9.2595,-1.0623,0.9348,-3.3473,0.7151,0.5377,-1.6588,0.3198,-22.48,27.91,2.76,201.24,70.77,-109.2,68806,2016-03-24 12:39:02:180
2.3824,-9.304,3.5886,2.8786,-9.3191,-1.0194,2.4464,1.1296,0.1903,0.7529,-2.0928,0.2621,-22.73,28.42,5.86,188.34,71.86,-109.5,68905,2016-03-24 12:39:02:279
3.0013,-9.047,1.6509,2.6186,-9.4495,-0.1445,-1.0031,-0.1676,-0.6895,1.3568,-1.7742,0.2059,-20.21,28.33,9.21,159.37,73.35,-101.84,69005,2016-03-24 12:39:02:379
1.5224,-9.7225,0.8396,2.5872,-9.4592,0.0229,0.4354,0.2,0.3428,0.7516,-1.8533,0.1047,-18.55,29.01,10.41,136.16,74.7,-89.49,69105,2016-03-24 12:39:02:479
1.9019,-9.3074,1.4155,2.4319,-9.4917,0.4043,-0.6428,-0.0727,0.5863,0.6778,-1.6722,0.221,-16.54,29.12,13.09,113.78,75.44,-80.56,69205,2016-03-24 12:39:02:579
1.8596,-9.4596,1.0259,2.2307,-9.5285,0.6335,-0.3321,-0.1464,0.4418,0.3951,-1.0556,0.2485,-12.96,30.15,16.47,92.45,76.32,-74.15,69305,2016-03-24 12:39:02:679
2.3192,-9.5648,0.7617,2.0955,-9.5527,0.7243,-0.1166,-4.0000E-04,0.5947,0.2678,-0.6404,0.2679,-11.33,29.75,16.55,84,76.93,-70.93,69405,2016-03-24 12:39:02:779
2.7881,-9.0342,-0.1195,1.8867,-9.603,0.6267,0.9216,0.1588,-0.6118,-0.1987,-0.2704,0.1186,-10.24,30.08,17.39,83.97,78.3,-71.62,69506,2016-03-24 12:39:02:880
3.415,-10.015,-2.4418,1.9694,-9.605,0.1918,1.4784,-0.6555,-0.5248,-0.6701,-0.43,-0.1236,-8.79,30.23,18.5,80.66,78.3,-71.62,69606,2016-03-24 12:39:02:980
3.6197,-9.4821,-2.1674,2.9552,-9.1599,-1.8796,0.6709,-0.7573,-0.6963,-1.9566,0.072,-1.3323,-8.21,25.79,23.17,119.5,69.08,-122.46,69705,2016-03-24 12:39:03:079
4.6317,-9.9963,-0.2375,3.8661,-8.6122,-2.6558,-0.8495,-0.6145,1.3433,-1.2773,0.2868,-1.4613,-7.73,22.24,25.66,123.05,69.08,-122.46,69806,2016-03-24 12:39:03:180
2.7383,-8.3918,-3.0784,5.1803,-7.8162,-2.8709,-2.9062,-0.1041,-0.3492,0.1983,-0.535,-0.9594,-7.28,17.47,26.1,103.54,52.85,-119,69906,2016-03-24 12:39:03:280
2.8833,-5.384,-2.3764,5.3306,-7.6527,-3.0317,-2.7086,1.1545,-0.407,0.075,-0.5493,-0.3879,-6.72,17.3,25.74,103.54,52.85,-119,70005,2016-03-24 12:39:03:379
2.6441,-5.3004,-2.0992,5.0554,-7.9032,-2.8552,-2.2226,2.3183,0.7252,0.4421,0.2112,0.7152,-3.94,17.63,26.39,94.67,51.45,-120.05,70106,2016-03-24 12:39:03:480
4.5594,-7.3961,-2.4544,4.6079,-8.2916,-2.4874,-0.9605,2.3627,0.5847,0.7251,0.0879,1.0478,-4.66,19.72,25.32,98.92,57.73,-118.36,70206,2016-03-24 12:39:03:580
3.6313,-7.2451,-2.9089,3.7315,-8.9104,-1.6887,0.451,1.6934,-0.8727,0.7996,-0.5282,0.8046,-2.18,20,26.08,97.18,62.03,-117.51,70306,2016-03-24 12:39:03:680
3.773,-16.7238,-2.5799,3.5664,-9.0259,-1.4084,0.3155,-0.1434,-4.093,1.071,-0.1844,0.3467,-1.25,21.93,25.59,93.39,65.31,-114.35,70406,2016-03-24 12:39:03:780
6.3448,-13.5017,-2.549,3.448,-9.0701,-1.4191,1.4454,-4.7033,1.0809,0.0231,-0.4964,-0.0408,1.81,27.32,22.4,78.66,67.65,-112.37,70506,2016-03-24 12:39:03:880
1.8109,-9.0776,-0.6309,3.1581,-9.2516,-0.7779,-2.164,0.2804,1.2363,0.6826,0.1887,0.2357,3.31,30.06,21.83,72.51,68.58,-109.2,70611,2016-03-24 12:39:03:985
4.8409,-8.1484,-2.0875,2.9364,-9.3389,-0.5772,1.8364,0.8317,-1.1884,0.3405,0.2808,0.476,3.9,30.06,20.85,67.42,70.63,-103.84,70706,2016-03-24 12:39:04:080
2.3595,-7.7143,-1.9085,2.8518,-9.3527,-0.7512,0.2232,1.5143,-1.2541,-0.0943,-0.2454,0.0133,5.68,30.33,17.72,61.73,72.5,-104.76,70805,2016-03-24 12:39:04:179
4.84,-7.605,-0.4978,2.9892,-9.2646,-1.1843,0.9915,0.6175,1.0331,-0.6531,-0.2666,-0.141,5.8,31.26,17.08,62.15,70.86,-111.61,70905,2016-03-24 12:39:04:279
2.9191,-4.9923,-1.4979,4.0997,-8.4108,-2.9361,-1.2478,2.0375,1.208,-1.783,-0.0035,-1.1133,3.86,30.29,17.69,61.46,59.06,-125.61,71005,2016-03-24 12:39:04:379
4.2869,-16.9408,-2.0543,4.9454,-7.5202,-3.8935,0.9346,-0.9278,1.9596,-1.9176,-0.1874,-1.5771,1.96,28.29,19.65,71.58,59.06,-125.61,71105,2016-03-24 12:39:04:479
2.0437,-8.3809,-3.8037,5.1519,-7.2003,-4.2172,-1.9783,-0.6991,1.9975,0.4623,-0.3995,-0.0014,-1.96,23.64,22.26,72.64,47.24,-129.3,71205,2016-03-24 12:39:04:579
3.8233,-6.7149,-2.9201,4.8073,-7.7695,-3.563,-2.351,-0.5893,-0.5536,1.1228,0.3272,0.7861,-2.04,24.57,21.41,75.43,52.4,-126.54,71305,2016-03-24 12:39:04:679
3.9814,-6.9506,-3.7136,3.7635,-8.7807,-2.2149,0.2803,1.323,-0.1239,0.97,0.335,0.9797,-1.24,28.57,18.59,70.45,58.56,-123.74,71405,2016-03-24 12:39:04:779
4.2134,-7.6842,-2.7035,3.5711,-8.9489,-1.8261,0.0981,1.6492,-1.4431,0.662,0.0573,0.3414,-0.33,30.59,18.1,72.02,65.86,-117.08,71505,2016-03-24 12:39:04:879
4.632,-15.4165,-3.2832,3.6096,-9.0475,-1.1335,1.1844,-1.7126,-0.2004,0.8223,0.0177,-0.0036,0.86,31.49,13.97,58.63,66.43,-113.8,71605,2016-03-24 12:39:04:979
3.6533,-10.012,3.7702,3.4696,-9.1376,-0.7984,0.2431,-5.9383,-0.5764,0.6087,-0.4582,0.1902,1.01,32.31,13.04,52.83,67.31,-107.43,71706,2016-03-24 12:39:05:080
2.4257,-8.5253,-0.2533,3.277,-9.2281,-0.5231,0.054,0.6988,0.1792,0.1452,0.1237,0.1181,1.36,32.98,9.43,40,69.68,-101.11,71806,2016-03-24 12:39:05:180
2.7515,-7.854,-0.9344,3.1223,-9.2868,-0.4203,-0.6082,0.269,0.2534,0.1451,0.0731,0.3166,1.46,33.47,8.31,37.44,71.26,-97.67,71906,2016-03-24 12:39:05:280
2.922,-7.4652,-0.4772,2.9235,-9.3292,-0.7677,1.8945,2.6275,-1.3394,-0.5034,0.1374,-0.192,1.31,32.51,9.1,45.13,72.05,-104.71,72006,2016-03-24 12:39:05:380
10.4758,-5.0928,-5.6651,4.4002,-8.5512,-1.9196,1.0425,0.3458,-0.0178,-2.6619,0.0714,-2.6344,0.9,32.24,10.44,46.57,69.52,-107.19,72106,2016-03-24 12:39:05:480
3.2931,-13.0033,0.5601,5.4226,-7.3854,-3.4959,3.0119,-0.9849,-1.5592,-2.0923,-1.6746,-1.7172,-3.4,30.1,12.83,54.1,60.69,-113.57,72205,2016-03-24 12:39:05:579
2.5466,-7.8394,-2.5896,5.4428,-7.1,-4.0171,-2.7331,-0.636,1.4918,1.2865,0.6288,0.6459,-7.42,26.68,14.94,39.49,44.2,-128.19,72305,2016-03-24 12:39:05:679
3.7067,-6.4664,-2.9462,4.9719,-7.814,-3.2237,-1.4369,0.9175,-0.2408,1.3541,0.2036,1.6574,-5.55,28.87,14.41,48.74,52.83,-122.96,72405,2016-03-24 12:39:05:779
3.4597,-7.9692,-3.3018,3.7003,-8.8147,-2.186,0.077,0.1643,-0.6975,0.8643,-0.2132,1.1648,-3.44,31.9,11.38,49.97,64.01,-120.57,72505,2016-03-24 12:39:05:879
3.6688,-8.1194,-2.7054,3.5104,-8.9542,-1.9159,0.7667,1.6088,-1.4133,0.8953,-0.21,0.5798,-1.49,30.81,10.55,49.03,64.01,-120.57,72606,2016-03-24 12:39:05:980
5.8952,-12.1316,0.3881,3.5284,-9.0796,-1.1322,-0.2015,0.7796,-2.3832,0.607,0.5365,0.021,-0.76,32.32,8.48,39.26,67.8,-107.79,72706,2016-03-24 12:39:06:080
8.0863,-19.1706,-4.7904,3.4503,-9.1397,-0.8557,1.5517,-5.8912,-0.23,0.9862,-0.2902,0.0874,-0.66,32.36,6.58,34.57,67.8,-107.79,72806,2016-03-24 12:39:06:180
1.4066,-7.7222,1.1437,3.2158,-9.2422,-0.6404,1.2595,-4.1168,-2.5078,0.2329,0.0962,0.1881,-0.48,30.78,5.59,31.08,69.38,-102.21,72906,2016-03-24 12:39:06:280
2.8015,-7.5468,-1.0651,3.0289,-9.3102,-0.5616,-1.3448,1.2879,1.4935,0.099,0.0177,0.344,0.09,31,3.3,17.74,71.69,-100.5,73006,2016-03-24 12:39:06:380
4.3329,-5.8636,-0.1407,2.9882,-9.3132,-0.7107,0.2179,2.5082,0.6554,-0.2276,0.145,0.0415,-0.77,30.46,2.38,12.05,71.75,-103.38,73106,2016-03-24 12:39:06:480
5.0439,-8.0867,-3.1821,3.286,-9.1972,-0.8859,2.023,1.1039,-1.1633,-0.3829,0.5014,-0.3184,-1.25,30.46,3.18,16.72,69.69,-105.09,73205,2016-03-24 12:39:06:579
2.7715,-15.2653,2.2735,4.9035,-8.0829,-2.6063,2.9664,-2.5504,-0.513,-1.8742,-0.3897,-1.818,-2.82,28.33,4.39,9.94,55.51,-117.99,73305,2016-03-24 12:39:06:679
2.2803,-7.8741,-1.2312,5.7237,-7.1103,-3.5851,-3.445,-1.3467,2.959,0.0495,-0.1918,-0.4243,-8.27,24.72,9.79,26.89,47.13,-122.59,73406,2016-03-24 12:39:06:780
3.4186,-6.8008,-3.265,5.351,-7.6405,-3.0266,-2.8585,-0.0256,1.2011,0.8414,0.3761,0.8783,-9.3,23.75,9.73,27.35,46.47,-122.06,73506,2016-03-24 12:39:06:880
4.5636,-7.1395,-1.8413,4.0511,-8.6232,-2.3237,0.838,1.1433,-0.083,0.7367,-0.2313,1.039,-4.37,25.7,7.1,33.07,61.56,-119.84,73605,2016-03-24 12:39:06:979
3.6245,-6.8292,-1.6598,3.7587,-8.8218,-2.0537,0.4188,1.1604,-1.0587,0.576,-0.3235,0.4053,-2.46,25.72,7,37.49,64.1,-118.65,73705,2016-03-24 12:39:07:079
4.4239,-9.4622,-0.4636,3.4828,-9.0882,-1.202,1.2942,-3.0312,0.2985,1.1717,-0.2934,0.2823,-2.88,24.61,5.44,28.18,65.49,-116.11,73805,2016-03-24 12:39:07:179
6.9252,-14.7109,-1.6007,3.3642,-9.1858,-0.6879,0.622,-4.0432,0.9948,0.6664,-0.0231,0.1152,-2.04,22.58,4.06,32.76,69.5,-101.56,73905,2016-03-24 12:39:07:279
1.0915,-8.5655,1.7454,3.2277,-9.25,-0.4357,-1.8467,0.787,2.0003,0.4126,0.1552,0.2873,-1.33,21.93,3.17,25.35,70.6,-97.69,74005,2016-03-24 12:39:07:379
4.3648,-7.3239,-0.8717,2.9281,-9.3587,-0.1067,-0.3241,-0.5399,-0.2286,0.4792,0.0276,0.5512,-1.45,20.68,2.25,20.49,72.62,-92.09,74106,2016-03-24 12:39:07:480
2.826,-5.6602,-1.9217,2.6629,-9.4371,-0.1439,1.7272,2.9313,-2.1336,-0.7405,0.0501,-0.1883,-0.27,21.17,0.47,0,74.27,-88.07,74206,2016-03-24 12:39:07:580
7.0914,-6.3415,-3.619,2.93,-9.3356,-0.6569,0.0095,3.2839,-1.03,-0.8865,0.4815,-0.4624,2.32,20.14,1.54,17.53,72.17,-102.64,74306,2016-03-24 12:39:07:680
8.2656,-13.106,-0.4623,4.9849,-7.9963,-2.7168,0.8628,0.3359,-2.5856,-2.5711,-0.8333,-2.9516,-0.5,18.83,5.48,25.15,54.63,-118.59,74406,2016-03-24 12:39:07:780
1.4477,-6.9699,-0.7619,5.6938,-6.9936,-3.8523,1.9551,-7.7229,3.5849,-0.6022,-1.7093,-1.2115,1.61,14.92,7.71,48.77,54.63,-118.59,74507,2016-03-24 12:39:07:881
2.044,-6.4965,-3.6992,5.2516,-7.5156,-3.4795,-3.5718,0.4733,-0.2989,0.6764,0.193,0.4806,0.93,17.92,8.39,35.26,44.96,-126,74606,2016-03-24 12:39:07:980
5.4296,-8.0983,-3.4332,3.6612,-8.8706,-2.0195,1.6084,0.4771,-0.9704,1.0899,0.0457,1.9373,2.92,17.22,6.78,42.81,57.77,-121.5,74707,2016-03-24 12:39:08:081
4.2011,-7.5973,-4.0873,3.3328,-9.1082,-1.4502,1.7463,0.6188,-4.2124,1.5995,-0.4855,0.8144,6.04,16.51,7.28,45.27,64.76,-118.88,74806,2016-03-24 12:39:08:180
3.7832,-11.0968,-0.0872,3.2609,-9.2145,-0.7938,-0.2808,0.2903,-0.6805,0.3508,0.5194,0.0254,7.93,15.4,5.13,34.11,69.18,-109.2,74907,2016-03-24 12:39:08:281
5.7713,-14.4665,1.0107,3.1667,-9.278,-0.2486,0.948,-3.4303,0.2732,0.8969,-0.2758,0.1286,8.56,16.75,4.9,28.4,69.99,-103.68,75006,2016-03-24 12:39:08:380
2.5281,-8.9728,1.1346,2.9369,-9.3536,0.2347,-0.4496,0.3699,-0.5292,0.1302,0.1132,0.1842,12.03,16.98,3.86,10.22,72.52,-85.43,75106,2016-03-24 12:39:08:480
3.6714,-6.8384,-1.0021,2.7216,-9.4103,0.458,-0.0715,0.3243,0.3283,0.4339,-0.0453,0.3567,12.89,16.73,4.38,5.76,73.65,-80.45,75206,2016-03-24 12:39:08:580
3.5766,-7.3402,0.4654,3.0027,-9.3356,-0.0228,1.2041,3.9176,-2.7332,-0.5975,0.3065,-0.3863,14.7,17.17,2.78,3.7,73.93,-83.39,75305,2016-03-24 12:39:08:679
6.0504,-6.3801,-4.5997,3.5728,-9.1268,-0.3261,1.3449,2.7385,-1.6074,-0.6209,0.4751,-0.8292,15.43,16.91,3.5,12.35,68.54,-95.22,75405,2016-03-24 12:39:08:779
4.9443,-12.6416,1.152,5.4459,-7.8338,-2.268,-0.31,-6.1847,2.7349,-2.0004,-0.3981,-1.8604,16.38,23.17,4.71,20.5,61.21,-104.37,75510,2016-03-24 12:39:08:884
2.7677,-9.5535,-3.1008,5.6327,-7.4568,-2.9731,-1.077,-3.9415,2.1323,-0.7877,-0.9725,-0.7989,14.37,25.04,5.81,24.91,53.02,-112.61,75605,2016-03-24 12:39:08:979
3.1362,-6.4506,-3.3761,4.6826,-8.2298,-2.5521,-1.8538,0.7162,-1.3961,0.6223,0.0342,1.2779,13.94,27.85,3.92,23.1,57.06,-118.59,75705,2016-03-24 12:39:09:079
4.5625,-6.3235,-3.5182,4.0352,-8.6303,-2.325,-0.7971,2.1148,-0.9766,0.4304,0.0589,1.1262,16.41,27.23,4.05,24.19,57.06,-118.59,75805,2016-03-24 12:39:09:179
2.7375,-7.7382,-5.0542,3.702,-8.8964,-1.8218,0.1512,2.2459,-1.4077,0.3446,0.5774,0.2108,21.3,26.77,2.2,21.81,65.12,-116.2,75905,2016-03-24 12:39:09:279
6.9073,-9.5627,3.7091,3.5971,-9.0856,-0.827,0.2958,0.5015,-5.4242,0.6931,1.7643,0.2164,23.08,28.05,4.04,22.42,66.43,-111.51,76006,2016-03-24 12:39:09:380
1.9246,-17.4767,2.3711,3.68,-9.0891,-0.1287,3.2158,-2.9271,5.3652,0.2583,1.1275,-0.1251,23.49,28.57,4.86,18.12,67.89,-102.95,76106,2016-03-24 12:39:09:480
0.2196,-9.1809,3.5541,3.4822,-9.1596,0.381,-3.0233,-0.3839,2.9014,0.0754,1.5132,0.247,23.49,30.47,7.27,11.49,68.05,-89.09,76206,2016-03-24 12:39:09:580
2.769,-8.2086,1.6086,3.2209,-9.2336,0.7326,-0.4532,0.6154,0.6602,-0.3604,2.3163,0.3584,25.55,30.26,8.89,9.71,69.07,-83.76,76305,2016-03-24 12:39:09:679
4.3278,-8.8339,1.3016,2.7102,-9.3645,1.0633,1.7971,0.8355,-0.0508,-0.4671,1.9556,0.1567,23.99,29.23,17.03,11.13,72.73,-68.58,76405,2016-03-24 12:39:09:779
3.9954,-8.728,1.7428,2.479,-9.426,1.0839,1.4017,0.089,0.5543,-0.5037,1.894,0.3044,22.09,29.69,19.79,16.63,72.73,-68.58,76506,2016-03-24 12:39:09:880
4.9845,-8.5626,0.1434,2.1705,-9.5138,0.9729,3.1177,0.7827,-0.2642,-0.4803,1.8954,0.2538,21.15,29.55,23.37,19.56,73.98,-66.38,76606,2016-03-24 12:39:09:980
4.1882,-10.1003,1.0131,2.3662,-9.4898,0.7181,1.803,0.249,-1.1046,-0.5703,1.4089,-0.1927,20.79,28.86,28.11,30.87,75.4,-73.12,76706,2016-03-24 12:39:10:080
-3.6835,-11.4645,-0.3689,3.4445,-9.1501,-0.7627,-2.2215,-2.0874,-1.4152,-1.7225,0.8517,-1.0141,20.2,28.37,28.15,44.05,73.26,-87.92,76806,2016-03-24 12:39:10:180
4.6476,-10.6544,-1.5922,4.0792,-8.8137,-1.36,-7.592,-2.9304,0.8024,-2.2754,2.3809,-0.8662,18.99,24.38,30.9,63.17,63.99,-108.44,76905,2016-03-24 12:39:10:279
1.7043,-6.6857,-0.9552,5.4147,-7.9686,-1.8313,-3.9709,0.419,0.4624,-1.3817,1.6007,-0.9948,11.84,18.24,35.05,75.72,58.43,-108.93,77006,2016-03-24 12:39:10:380
3.5152,-5.6059,-1.1553,5.5343,-7.8787,-1.8622,-3.5282,2.3555,0.1485,-1,1.1737,-0.2114,8.65,14.79,37.55,81.55,54.35,-108.69,77106,2016-03-24 12:39:10:480
10.7251,-7.0027,-4.1659,5.2871,-8.2186,-0.8193,3.6612,0.7565,-2.8665,0.1861,1.7642,0.6587,3.11,12.45,38.9,84.11,56.94,-98.81,77206,2016-03-24 12:39:10:580
-0.7898,-8.6645,-0.5772,5.24,-8.2737,-0.5085,3.6662,-1.231,-2.7543,0.0174,0.6258,0.5011,-0.65,15.46,36.12,83.17,57.53,-95.54,77306,2016-03-24 12:39:10:680
5.1993,-9.023,0.1538,4.2912,-8.8175,0.085,-3.4039,0.5019,-0.0204,-0.0397,1.3907,0.9211,-1.42,16.84,36.05,78.72,64.04,-88.87,77406,2016-03-24 12:39:10:780
1.7901,-10.1372,-0.1622,3.7536,-9.0488,0.4474,-1.1454,-0.9825,-0.8877,0.0222,0.7652,0.2907,-1.2,19.42,33.58,75.46,66.1,-86.26,77506,2016-03-24 12:39:10:880
3.0184,-8.9825,-0.007,3.5167,-9.1314,0.6485,-1.437,-0.7642,-0.6001,-0.0965,1.157,0.289,-1.9,19.64,32.8,71.42,68.61,-79.55,77605,2016-03-24 12:39:10:979
3.449,-9.0335,0.2808,2.9909,-9.3006,0.8511,0.8489,0.104,-0.4898,-0.3453,1.3728,0.3752,-5.29,19.12,31.23,73.04,71.51,-74.12,77706,2016-03-24 12:39:11:080
4.0657,-8.6365,0.3472,2.7595,-9.3714,0.856,1.8155,0.5637,-0.2954,-0.3266,1.1671,0.3233,-6.77,18.83,28.96,76.01,72.87,-72.77,77806,2016-03-24 12:39:11:180
2.6158,-9.2364,-1.7084,2.6248,-9.4341,0.5273,0.8716,0.3256,-1.559,-0.5495,0.5108,-0.0512,-5.04,18.98,27.56,78.52,74.16,-78.64,77906,2016-03-24 12:39:11:280
3.1646,-10.857,-3.5686,2.8864,-9.3721,0.056,0.2049,-0.6901,-1.5712,-1.0298,0.7525,-0.5051,-4.01,18.24,26.93,85.82,72.88,-88.89,78006,2016-03-24 12:39:11:380
0.0166,-10.8415,-1.4567,4.3908,-8.6815,-1.2341,-3.8674,-2.6072,-1.5538,-1.4802,1.4256,-1.1509,-3.14,14.74,26.75,94.13,68.12,-100.88,78106,2016-03-24 12:39:11:480
2.0223,-6.3766,-1.7399,5.0013,-8.2864,-1.5791,-1.7858,-1.6408,-0.9893,-0.9822,0.5136,-0.9927,-4.48,12.55,25.32,98.3,62.28,-105.7,78205,2016-03-24 12:39:11:579
3.0504,-4.5931,-2.6773,5.3898,-7.9212,-2.0914,-3.0806,1.9284,-0.2411,-0.3456,-0.0898,0.0516,-3.3,10.5,25.69,98.53,54.66,-109.29,78306,2016-03-24 12:39:11:680
4.2101,-5.1508,-1.7073,5.2181,-8.0411,-2.0694,-1.9699,3.2309,-0.4121,0.1534,0.4197,0.5397,-2.17,10.57,26.45,97.51,55.08,-111.63,78405,2016-03-24 12:39:11:779
4.0411,-6.4062,-2.4515,4.5529,-8.6126,-1.1248,-0.2567,2.0904,-1.0682,0.9368,0.0252,0.7445,-1.43,15.81,24.19,85.68,61.43,-103.88,78505,2016-03-24 12:39:11:879
3.1058,-9.8656,-4.76,4.2139,-8.8277,-0.6959,0.2067,1.1162,-2.8769,1.0616,-0.7017,0.4397,1.28,21.82,23.3,72.75,64.18,-99.38,78605,2016-03-24 12:39:11:979
6.4929,-13.3682,-3.0497,3.9088,-8.9938,-0.0557,0.148,-5.841,-0.5251,0.7725,-0.3233,0.2169,2.3,24.38,19.18,63.66,64.18,-99.38,78706,2016-03-24 12:39:12:080
-0.2532,-9.8355,1.8978,3.9084,-8.9936,0.1027,-1.5996,0.3723,2.3637,-0.2419,-0.2041,-0.1814,4.77,26.54,17.7,49.91,66.24,-90.84,78806,2016-03-24 12:39:12:180
3.0601,-9.0075,-1.2089,3.6121,-9.102,0.5255,-2.0745,-1.5126,-0.2344,0.5842,0.4527,0.2923,6.16,28.08,16.54,41.24,68.15,-81.72,78906,2016-03-24 12:39:12:280
3.1987,-6.8411,-1.7164,3.212,-9.2338,0.7689,2.3484,2.202,-2.3946,0.253,0.043,0.4339,7.13,31.24,15.56,34.38,70.32,-76.54,79006,2016-03-24 12:39:12:380
3.8707,-7.4188,0.7386,3.3467,-9.2096,0.3917,-0.0431,2.1291,-1.9785,-0.4329,0.0462,-0.1573,8.27,32.19,15.38,30.75,70.32,-76.54,79105,2016-03-24 12:39:12:479
5.4458,-6.0825,-1.6686,4.1982,-8.8531,-0.4094,2.4357,1.1921,-1.1363,-0.7713,0.6052,-0.8336,6.65,32.21,16.09,41.68,64.52,-95.57,79206,2016-03-24 12:39:12:580
