ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
1.2214,-10.5575,3.7109,-1.3365,-9.6487,-1.1346,-5.5866,-4.6749,0.7936,-2.4028,0.0206,-1.6936,18.64,46.47,17,254.19,76.68,82.27,121003,2016-04-11 18:03:00:075
-3.0003,-5.8753,0.1645,0.768,-9.3553,-2.8388,-2.8052,2.2374,2.5637,-1.1658,0.0199,-1.837,8.73,42.81,27,121.72,72.55,-164.86,121103,2016-04-11 18:03:00:175
-5.0362,-2.1121,-1.0828,0.7626,-9.2047,-3.2958,-3.8532,5.2711,4.8428,-0.7843,-1.9338,-1.0078,5.21,41.29,31.71,140.38,72.55,-164.86,121204,2016-04-11 18:03:00:276
4.9989,-17.5071,-11.5802,-0.1525,-9.4535,-2.6035,4.0486,-4.2942,-8.4101,0.7634,-1.0126,0.3878,10.6,39.67,31.96,156.32,74.58,176.65,121303,2016-04-11 18:03:00:375
-13.1778,-13.6629,-2.8051,-0.0431,-9.4126,-2.7515,1.6622,-2.0427,-3.1389,-0.2014,-0.2828,-0.229,13.49,40.37,28.7,147.93,74.58,176.65,121403,2016-04-11 18:03:00:475
-4.8726,-9.3998,2.1604,-1.0742,-9.6241,-1.5472,-2.4399,3.9457,5.2583,1.5085,1.4974,1.5193,11.71,40.8,27.51,153.22,75.49,174.05,121504,2016-04-11 18:03:00:576
0.5153,-7.8516,1.4162,-2.0459,-9.5579,-0.7946,-1.4643,-2.0389,1.3403,1.0425,-0.3656,1.4421,13.61,42.97,25.77,237.38,77.07,111.22,121603,2016-04-11 18:03:00:675
-2.7953,-9.4359,2.911,-2.2054,-9.53,0.6968,2.1011,1.3366,-0.6697,1.6237,1.7632,-0.0648,18.04,45.84,17.86,268.58,76.36,72.47,121703,2016-04-11 18:03:00:775
0.5181,-11.088,1.2665,-2.5488,-9.4177,0.99,-0.8526,-0.367,-4.4368,0.844,1.2219,0.479,16.61,48.11,14.39,278.97,73.81,68.77,121803,2016-04-11 18:03:00:875
4.5598,-9.7126,-0.4283,-3.3456,-9.0598,1.7023,7.0672,-1.2903,-3.7242,0.4619,0.2412,0.4536,20.01,47.24,10.08,279.84,69.87,65.36,121903,2016-04-11 18:03:00:975
0.3442,-12.6322,-3.3324,-2.5402,-9.4595,0.486,2.6605,-2.95,-3.9076,-2.2985,-0.205,-1.1982,20.89,47.19,9.43,279.71,68.93,64.05,122003,2016-04-11 18:03:01:075
-6.376,-13.1622,0.9486,-1.594,-9.6192,-1.0495,-3.0788,-3.3249,2.423,-2.2717,0.3312,-1.6329,16.08,45.23,17.5,269.92,74.71,79.17,122103,2016-04-11 18:03:01:175
-1.2234,-9.1818,-0.8004,0.5095,-9.4222,-2.6709,-0.6353,-1.5479,1.4995,-1.6677,-1.2139,-1.6431,4.68,43.18,28.52,144.58,73.9,-169.2,122203,2016-04-11 18:03:01:275
-3.5459,-1.7654,1.4973,0.6632,-9.1361,-3.5018,-2.8636,3.1012,3.8729,-0.7798,-2.4102,-0.6407,3.22,38.69,33.39,155.24,73.9,-169.2,122303,2016-04-11 18:03:01:375
2.7073,-14.8675,-12.4949,-0.4285,-9.3689,-2.8653,-3.3338,6.8123,1.0879,0.1956,-0.8461,0.3965,9.84,38.88,34.56,168.4,72.82,171.49,122404,2016-04-11 18:03:01:476
-10.3842,-8.397,0.43,-0.3601,-9.3239,-3.0176,4.3996,-7.7313,-10.2361,-0.2941,-0.3024,-0.676,13.73,39.93,31.9,155.93,72.82,171.49,122504,2016-04-11 18:03:01:576
-3.9984,-11.0087,3.4488,-1.2822,-9.5457,-1.8457,-2.2966,0.0862,6.0698,0.794,1.1909,1.1753,12.19,39.49,31.94,199.82,76.75,145.21,122603,2016-04-11 18:03:01:675
-2.228,-7.5995,-0.7229,-1.904,-9.576,-0.9194,1.9384,-2.6113,0.6739,2.4198,1.6138,1.6266,11.28,41.35,29.06,200.68,76.75,145.21,122703,2016-04-11 18:03:01:775
-1.8508,-9.0713,1.7421,-2.2672,-9.5367,0.2843,-0.3321,0.5694,0.9307,1.356,1.3841,0.1184,15.4,44.43,20.57,245.41,77.6,99.42,122803,2016-04-11 18:03:01:875
-0.6423,-10.8558,-1.326,-2.648,-9.4143,0.7282,1.3085,0.1485,-1.3259,1.2277,1.4366,0.435,15.68,46.38,16.94,276.63,73.74,74.62,122904,2016-04-11 18:03:01:976
4.4523,-9.7491,1.0387,-3.4386,-9.0783,1.3894,4.9865,-1.64,-3.4735,0.8089,0.2132,0.7788,16.33,48.19,10.3,289.95,70.14,69.93,123004,2016-04-11 18:03:02:076
-3.4835,-10.7487,-0.044,-3.2786,-9.1615,1.2197,6.6402,-1.8423,-0.7067,-0.1736,-0.2453,0.1618,18.31,47.18,9.48,289.85,67.78,68,123110,2016-04-11 18:03:02:182
-6.2756,-14.1385,0.6535,-1.6778,-9.5674,-1.3488,-2.0142,-2.2713,1.666,-2.4616,0.2764,-1.5004,18,46.42,13.92,178.27,77.32,128.8,123203,2016-04-11 18:03:02:275
-2.2744,-5.9575,0.4067,0.692,-9.3663,-2.8221,-1.9994,2.4488,2.765,-1.4634,1.1028,-2.0022,12.91,45.55,21.18,213.08,77.32,128.8,123303,2016-04-11 18:03:02:375
-3.1433,-3.127,1.2843,0.7407,-9.1413,-3.4724,-3.9652,4.4962,4.9986,-1.0049,-2.0735,-1.0413,-0.26,42.28,30.58,153.65,68.77,-167.96,123403,2016-04-11 18:03:02:475
5.9432,-17.0682,-10.1361,-0.1353,-9.3477,-2.962,1.3335,-1.8488,-5.096,0.7169,-1.0171,0.3466,5.79,40.36,33.12,153.81,70.13,-175.91,123503,2016-04-11 18:03:02:575
-7.0768,-15.6122,-5.9683,-0.0845,-9.4066,-2.7712,2.9283,-3.9346,-5.1939,0.4121,-0.7321,-0.2286,8.14,40.79,31.28,159.37,72.4,177.38,123603,2016-04-11 18:03:02:675
-4.0981,-11.9277,2.9695,-0.9517,-9.5818,-1.8586,-2.9947,4.1305,7.1899,1.4317,2.0043,1.3683,9.33,42.6,28.79,162.8,74.47,172.91,123703,2016-04-11 18:03:02:775
1.307,-10.4398,0.8662,-1.7607,-9.5776,-1.1577,-1.8703,-1.6687,4.14,1.1268,1.6109,1.4359,8.76,43.52,25.73,192.55,77.71,152.89,123804,2016-04-11 18:03:02:876
-2.9053,-8.9115,-1.5007,-2.4413,-9.4967,0.1523,2.9179,1.4272,-0.1722,1.4736,1.3631,0.115,13.53,48.1,19.01,247.5,75.91,104.74,123903,2016-04-11 18:03:02:975
-1.2077,-10.2973,1.231,-2.6548,-9.4263,0.5173,0.4317,0.487,1.914,0.8746,1.7711,0.3824,12.25,48.34,14.97,285.36,73.99,78.97,124004,2016-04-11 18:03:03:076
0.8051,-9.6049,-0.7704,-3.5635,-9.0676,1.1182,7.522,-1.4212,-1.8848,0.3403,0.0707,0.6407,15.22,49.11,9.62,300.29,67.61,72.58,124104,2016-04-11 18:03:03:176
-0.0946,-11.4312,-2.5682,-3.5297,-9.0981,0.9672,4.3944,-2.6937,-2.5104,-0.4451,-0.1813,-0.1899,15.9,49.57,9.02,299.01,67.61,72.58,124204,2016-04-11 18:03:03:276
-7.8472,-16.2929,1.5379,-1.9672,-9.4982,-1.444,-3.5918,-4.9723,3.2206,-2.1077,0.3065,-1.9083,13.31,47.29,15.83,275.98,72.43,90.48,124303,2016-04-11 18:03:03:375
-0.4781,-9.5994,0.1032,-0.7498,-9.4881,-2.3633,-6.1644,-3.803,3.5032,-1.045,2.0455,-1.6359,8.04,45.53,24.19,178.36,75.36,162.4,124403,2016-04-11 18:03:03:475
-3.2984,-4.1061,2.635,0.5473,-9.0304,-3.7845,-2.7765,3.0322,4.9337,-0.6264,-2.7822,-0.9565,-2.85,40.14,33.27,177.81,71.51,-173.57,124503,2016-04-11 18:03:03:575
1.4264,-12.5798,-9.4309,-0.3639,-9.307,-3.0688,-4.727,6.4823,1.8883,1.1594,-0.9406,0.4213,-2.85,40.14,33.27,177.81,71.51,-173.57,124605,2016-04-11 18:03:03:677
0.8917,-9.6076,-2.6972,-0.3824,-9.3589,-2.9043,5.4523,-7.2644,-8.3181,0.6538,-0.5503,0.6011,2.3,39.8,32.44,186.74,72.62,172.5,124703,2016-04-11 18:03:03:775
-2.673,-7.0625,7.994,-1.0065,-9.5707,-1.8867,-7.319,-2.5932,-2.2642,1.2099,1.4581,0.9779,4.95,41.98,30.04,178.53,75.05,171.43,124803,2016-04-11 18:03:03:875
-2.3687,-11.7209,-0.0231,-1.7453,-9.558,-1.3299,-1.4109,-0.1338,2.6383,1.1477,1.6879,1.3331,3.3,44.76,26.15,214.5,77.41,151.92,124903,2016-04-11 18:03:03:975
-0.9242,-8.8027,4.9292,-2.4602,-9.488,0.3087,2.0319,0.9035,2.7306,1.4722,-0.4022,0.5168,7.98,46.54,21.36,287.14,75.35,82.85,125003,2016-04-11 18:03:04:075
-0.3088,-9.0255,1.8146,-2.6496,-9.42,0.6431,-1.2293,5.0000E-04,-3.0757,1.208,1.6425,-0.0997,10.35,47.78,18.18,283.83,75.35,82.85,125103,2016-04-11 18:03:04:175
2.857,-10.9587,-1.3019,-3.6194,-9.0249,1.2737,4.3027,-2.041,-3.0541,0.8552,0.4451,0.8744,9.8,48.71,11.95,314.04,66.97,70.61,125203,2016-04-11 18:03:04:275
0.1434,-11.535,-3.4308,-3.675,-8.999,1.2969,8.3343,-1.6317,-0.3793,0.0541,0.1585,0.4599,11.55,49.77,9.65,312.28,66.97,70.61,125303,2016-04-11 18:03:04:375
-5.5345,-13.7456,0.7608,-2.1585,-9.5303,-0.8273,0.2246,-1.5116,-1.5935,-2.2166,0.3088,-1.6295,11.8,49.8,11.08,300.49,70.32,79.11,125404,2016-04-11 18:03:04:476
-0.0356,-11.5884,-2.1338,-0.8147,-9.5537,-2.0574,-5.4205,-4.7606,2.532,-2.0048,0.9757,-2.0793,6.97,48.07,19.13,183.14,76.96,158.4,125504,2016-04-11 18:03:04:576
-2.9096,-4.2495,2.0075,0.8632,-9.0198,-3.7509,-0.6432,0.3075,2.6452,-1.3033,-1.3357,-1.3628,-7.74,42.04,29.14,195.49,72.59,-172.96,125604,2016-04-11 18:03:04:676
-3.2793,-2.1564,-0.4053,0.4328,-8.902,-4.0912,-4.1136,6.1074,5.6642,-0.4118,-2.1545,-0.3037,-8.31,37.41,33.14,196.61,65.2,-173.96,125703,2016-04-11 18:03:04:775
-3.5049,-10.5448,-2.3548,-0.0129,-9.3605,-2.9244,5.3992,-7.986,-9.3394,0.7619,-0.5045,-0.1577,-0.45,40.59,32.55,181.71,69.56,179.14,125803,2016-04-11 18:03:04:875
-4.1829,-9.0629,2.0246,0.073,-9.4163,-2.7382,-4.5094,-1.1277,2.1974,0.3294,0.8995,0.023,0.42,41.33,30.53,177.41,73.78,-178.47,125905,2016-04-11 18:03:04:977
-1.9256,-11.0594,1.7983,-1.0796,-9.6677,-1.2408,-1.3972,0.4668,6.0467,1.5065,0.9588,1.3209,-0.3,44.27,26.4,234.98,80.35,138.97,126003,2016-04-11 18:03:05:075
-1.1148,-8.9693,4.1406,-1.9609,-9.5667,0.896,2.817,0.7475,-3.9859,1.1525,0.6771,0.0346,4.97,49.48,18.46,282.44,79.62,89.8,126103,2016-04-11 18:03:05:175
-1.8646,-9.5872,-0.8625,-2.0733,-9.4904,1.3429,0.8346,0.5008,1.2163,1.0474,1.3707,0.1687,4.04,49.69,14.68,319.42,75.41,57.07,126203,2016-04-11 18:03:05:275
3.3393,-10.791,-2.1193,-3.1576,-9.0665,1.9996,2.2821,-0.8148,-1.0152,0.5574,0.6913,0.7273,4.05,50.81,8.96,331.37,71.47,56.32,126304,2016-04-11 18:03:05:376
-0.4935,-12.3488,-2.2816,-3.2856,-9.0163,2.0202,5.9114,-1.9351,-4.2833,0.2378,0.422,-0.1013,8.03,50.68,7.16,328.52,67.6,57.66,126403,2016-04-11 18:03:05:475
-6.4649,-14.9577,2.6901,-2.2108,-9.5512,0.24,0.1848,-2.5539,-1.2354,-2.7156,-0.2918,-1.8687,5.09,50.34,11.19,303.7,76.89,83.8,126503,2016-04-11 18:03:05:575
-3.2742,-12.7863,-2.7561,-1.2032,-9.6578,-1.2037,-7.1121,-5.7253,2.2183,-2.7156,-0.2918,-1.8687,5.09,50.34,11.19,303.7,76.89,83.8,126603,2016-04-11 18:03:05:675
-2.2275,-4.4615,2.4022,0.679,-9.2395,-3.2158,-1.2941,1.8341,3.2486,-1.5987,0.0191,-1.8612,-7.39,46.11,22.54,196.35,70.42,-168.08,126703,2016-04-11 18:03:05:775
-4.902,-1.5691,0.3179,0.502,-9.0471,-3.7508,-3.2847,4.6491,5.5047,-1.3869,-2.1056,-1.1291,-10.38,41.97,28.32,196.29,70.42,-168.08,126803,2016-04-11 18:03:05:875
-1.3403,-8.9984,-4.7382,-0.256,-9.3573,-2.9233,0.7055,-0.1103,-5.1303,1.4596,-0.6266,0.5946,-4.37,37.9,35.63,192.12,70.66,179.08,126903,2016-04-11 18:03:05:975
-7.8892,-16.285,-5.3821,-0.0636,-9.3395,-2.9901,3.074,-5.0569,-6.7395,-0.287,-0.205,-0.2877,-1.72,40.03,33.9,187.7,72.24,178.78,127003,2016-04-11 18:03:06:075
-2.3067,-8.9943,4.5773,-1.0125,-9.5487,-1.9917,-3.8033,-2.4931,1.9364,0.7813,1.4911,1.2234,-1.62,40.14,31.47,195.9,74.02,173.97,127103,2016-04-11 18:03:06:175
-2.6479,-7.7281,-2.0391,-1.9152,-9.5525,-1.1191,-0.7352,1.0271,5.7876,1.5677,0.2172,1.4769,-1.03,43.88,28.91,223.66,76.83,153.05,127203,2016-04-11 18:03:06:275
-1.9877,-9.0028,2.2494,-2.2728,-9.5395,0.0485,-0.4704,1.3417,3.713,1.0933,0.32,-0.041,4.47,47.15,19.24,291.2,76.6,88.78,127303,2016-04-11 18:03:06:375
-0.1799,-11.2289,-1.1809,-3.11,-9.2525,0.943,1.6637,-1.1535,-0.2562,0.7963,0.5972,0.8441,5,50.3,12.12,310.81,74.5,78.14,127403,2016-04-11 18:03:06:475
2.7177,-9.3885,0.2401,-3.4272,-9.0958,1.3005,6.4336,-1.5979,-3.2147,0.7301,-0.0511,0.7725,6.97,51.39,9.49,325.66,68.05,69.22,127503,2016-04-11 18:03:06:575
-3.0017,-11.828,-2.5761,-2.8213,-9.3909,0.146,2.8681,-2.7482,-3.263,-1.7447,-0.1925,-0.7484,8.82,51.03,9.46,304.64,73.26,87.04,127603,2016-04-11 18:03:06:675
-5.7552,-14.8351,0.2807,-1.8451,-9.5163,-1.4855,-1.5544,-2.5658,1.3532,-2.6004,0.2531,-1.5861,7.13,49.51,14.61,252.2,76.02,128.84,127703,2016-04-11 18:03:06:775
-0.9993,-6.1295,0.23,0.3489,-9.2628,-3.2015,-1.5781,-3.1727,3.1628,-1.2961,-0.3026,-1.6408,-3.91,44.19,25.77,221.1,74.76,165.72,127803,2016-04-11 18:03:06:875
-3.4352,-3.173,1.9464,0.4878,-8.9839,-3.9015,-1.5313,2.3062,4.1482,-0.9729,-2.346,-1.0929,-7.58,40.45,29.65,199.15,66.36,-172.87,127903,2016-04-11 18:03:06:975
6.3781,-17.3632,-10.9696,-0.4547,-9.0977,-3.6327,2.2585,-1.8923,-6.1302,0.4133,-1.1858,0.4714,-0.95,39.02,34.32,197.42,68.08,172.87,128003,2016-04-11 18:03:07:075
-5.8464,-19.4222,-6.8064,-0.6681,-9.1107,-3.5663,1.9667,-4.8921,-3.9529,0.013,-1.2705,-0.3057,2.01,38.91,33.01,194.37,68.29,169.39,128104,2016-04-11 18:03:07:176
-3.0191,-16.9446,4.0068,-1.3764,-9.3145,-2.7414,-4.3591,6.9701,10.0502,2.2042,1.9346,1.6368,2.74,38.01,35.09,195.44,68.19,166.89,128203,2016-04-11 18:03:07:275
0.2213,-8.1368,-2.2877,-2.0763,-9.4521,-1.5867,1.5858,-7.1782,3.3054,1.6736,0.8275,1.187,2.16,42.06,30.85,220.83,71.77,153.34,128303,2016-04-11 18:03:07:375
0.2084,-9.1601,0.6672,-2.7021,-9.4264,-0.1081,-0.3767,1.6453,0.6519,1.3332,-0.0763,0.4075,7.16,45.95,19.2,268.82,74.6,109.74,128403,2016-04-11 18:03:07:475
-1.8939,-9.7788,3.7483,-3.2117,-9.2163,0.9571,0.9384,-0.4738,-2.4576,1.3166,0.2788,0.8566,7.18,49.29,13.07,313.93,70.02,73.41,128503,2016-04-11 18:03:07:575
2.6429,-10.0426,-0.057,-3.5996,-9.0249,1.3282,3.3425,-1.6263,-1.9869,0.3382,0.4647,0.5014,9.45,49.99,8.39,317.39,70.02,73.41,128605,2016-04-11 18:03:07:677
2.3496,-10.9094,-2.4579,-3.2731,-9.2188,0.6858,5.3812,-2.4224,-1.5288,0.0012,0.1703,0.0537,11.73,50.8,7.21,319.15,66.32,70.55,128704,2016-04-11 18:03:07:776
-7.2899,-14.8665,2.3061,-2.3484,-9.5027,-0.5953,-2.4183,-3.7386,1.733,-2.106,-0.3603,-1.2609,12.41,47.95,10.56,299.38,70.06,78.17,128803,2016-04-11 18:03:07:875
0.5954,-11.0503,-1.4716,0.2333,-9.4353,-2.6629,-0.0401,-2.1958,0.5437,-1.5056,2.5677,-1.7378,3.05,46.57,22.21,148.54,74.18,-174.99,128903,2016-04-11 18:03:07:975
-3.4508,-2.297,2.2605,0.7678,-9.1537,-3.4338,-2.107,2.719,3.9977,-1.1953,-0.8596,-1.8763,-4.84,43.58,24.31,194.17,74.18,-174.99,129004,2016-04-11 18:03:08:076
-1.408,-7.7438,-8.2328,-0.3057,-9.2625,-3.2066,-4.8446,7.7673,3.9133,0.5244,-1.8918,0.2472,-5.27,38.71,33.91,185.15,67.29,-174.13,129103,2016-04-11 18:03:08:175
-6.1415,-10.9131,3.3343,-0.3665,-9.379,-2.8407,5.9111,-6.8604,-10.0987,1.1661,-0.9988,0.4295,-0.73,38.98,32.04,195.11,73.02,172.65,129203,2016-04-11 18:03:08:275
-2.6124,-6.6517,8.9332,-0.5926,-9.5969,-1.9286,-8.8152,-1.9359,-0.6754,1.029,2.1695,0.7409,1.15,40.82,30.13,201.53,78.13,162.92,129303,2016-04-11 18:03:08:375
2.5132,-8.8622,-1.1029,-1.5674,-9.6118,-1.152,-1.2815,1.9479,8.2095,1.3988,1.7121,1.7306,-0.14,42.93,27.49,205.79,78.13,162.92,129404,2016-04-11 18:03:08:476
-2.9389,-8.5007,5.9442,-2.3086,-9.4991,0.7798,4.3625,0.3119,-2.1913,1.6398,-0.4046,0.2316,4.49,45.75,21.54,303.38,75.61,71.34,129503,2016-04-11 18:03:08:575
-1.1999,-10.7887,1.3088,-2.4399,-9.4168,1.2414,-0.6827,-0.0957,-4.6648,1.1341,1.0705,-0.0173,6.17,47.06,16.27,311.37,73.79,63.03,129603,2016-04-11 18:03:08:675
6.0964,-9.8689,1.5928,-3.504,-8.9275,2.0476,5.8508,-1.9128,-4.1835,0.5566,0.3382,0.9537,7.46,49.31,9.96,327.87,65.55,59.7,129703,2016-04-11 18:03:08:775
-2.9517,-12.726,-3.9868,-3.2847,-9.149,1.295,3.6349,-2.8536,-3.495,-1.2641,0.0555,-0.6164,10.44,49.68,8.54,315.85,68.9,68.48,129803,2016-04-11 18:03:08:875
-7.4545,-14.5618,2.0362,-2.2846,-9.5353,-0.1695,-1.0089,-1.823,-0.3939,-2.3284,0.0679,-1.7556,7.94,49.01,13.25,282.55,76.49,94.24,129903,2016-04-11 18:03:08:975
-0.3736,-11.4941,-2.2254,0.0131,-9.5466,-2.2434,-0.9959,-3.1097,2.8009,-1.3896,0.1023,-1.9384,-3.68,45.2,24.26,248.96,79.23,139.96,130003,2016-04-11 18:03:09:075
-3.0708,-4.9787,1.7727,0.7354,-9.2726,-3.1061,-2.0188,0.5107,2.1584,-1.2976,-2.118,-1.5804,-8.04,42.8,27.81,185.64,71,-166.68,130103,2016-04-11 18:03:09:175
-3.2806,-5.0815,-4.4333,-0.117,-9.3102,-3.0785,-4.2991,6.6378,4.8993,1.2344,-0.8709,0.736,-2.79,36.12,36.24,174.09,68.34,-171.91,130203,2016-04-11 18:03:09:275
3.788,-14.054,-6.9378,-0.2704,-9.4249,-2.6959,-2.4988,3.4817,-1.8297,0.138,-0.3134,-0.4536,1.1,39.31,32.01,180.68,71.69,177.82,130303,2016-04-11 18:03:09:375
-4.0396,-9.5256,3.0163,-0.447,-9.5152,-2.3307,-6.6766,-1.679,0.5126,0.4952,1.291,1.0719,0,41.6,32.33,182.97,74.54,178.18,130403,2016-04-11 18:03:09:475
-2.1032,-9.8512,0.6617,-1.4071,-9.5674,-1.6294,-1.8456,1.1185,6.6599,1.6223,0.8018,2.0726,0.37,41.66,29.8,197.05,76,169.14,130504,2016-04-11 18:03:09:576
-1.939,-8.2289,2.2757,-2.4148,-9.4729,-0.7769,4.1422,0.4027,0.3464,0.8616,1.8015,-0.5643,6.99,45.17,21.46,266.76,75.01,107.83,130603,2016-04-11 18:03:09:675
-2.8764,-9.7999,-1.179,-2.2199,-9.5504,-0.1777,-0.2986,0.62,2.1062,1.5247,0.7811,-0.0071,4.72,46.92,18.7,276.68,75.01,107.83,130703,2016-04-11 18:03:09:775
1.3516,-10.4848,-2.3257,-3.0775,-9.2844,0.7065,1.6862,-0.4536,-0.9928,0.7991,1.18,0.8722,4.27,48.21,13.43,307.56,74.97,82.21,130803,2016-04-11 18:03:09:875
-0.4073,-11.387,-0.6067,-3.3961,-9.1484,0.971,4.4452,-1.5931,-2.7528,0.7996,-0.0519,0.9109,6.49,50.33,11.54,319.98,68.89,74.04,130903,2016-04-11 18:03:09:975
-2.9959,-10.3458,-0.6946,-3.2425,-9.2346,0.616,4.7326,-2.7587,-2.0534,-0.1768,-0.8627,0.195,8.75,49.35,10.27,317.4,67.98,71.35,131003,2016-04-11 18:03:10:075
-5.4875,-13.9153,0.6071,-1.3089,-9.4589,-2.2328,-4.1503,-4.7592,3.123,-2.4541,-0.1371,-1.9096,6.09,48.93,18.1,273.16,75.31,110.84,131103,2016-04-11 18:03:10:175
-1.796,-8.0991,1.3859,-0.1808,-9.2748,-3.1805,2.1099,-2.6425,1.6536,-1.7845,0.7221,-1.4638,0.72,44.09,25.08,182.57,71.04,176.75,131203,2016-04-11 18:03:10:275
-3.4188,-3.1979,2.0986,0.013,-8.8997,-4.1189,-3.4511,4.9825,6.4521,-0.6418,-2.9244,-1.0533,-6,38.02,32.94,191,66.64,-174.88,131303,2016-04-11 18:03:10:375
2.7092,-13.4401,-10.7855,-0.4803,-9.0856,-3.6595,-4.2374,6.3926,2.5446,0.5831,-1.959,-0.0725,-2.33,37.09,37.1,198.93,67.89,172.52,131403,2016-04-11 18:03:10:475
-2.7138,-15.7358,-4.3797,-0.6534,-9.1752,-3.3997,2.3427,-4.8552,-2.0833,-0.0507,-0.535,-0.1359,6.26,38.86,33.11,182.15,69.17,168.57,131503,2016-04-11 18:03:10:575
-3.3416,-10.442,6.8522,-0.9865,-9.2394,-3.1354,-6.0593,-5.5478,-1.9959,0.476,0.5795,0.516,5.63,39.67,33.13,181.12,69.33,169.12,131603,2016-04-11 18:03:10:675
5.9324,-11.5254,-5.7773,-2.8212,-9.3347,-1.0363,0.4561,-5.4416,3.2618,2.092,0.7003,1.6483,4.95,41.87,29.48,267.5,72.15,110.17,131703,2016-04-11 18:03:10:775
-1.5533,-8.7592,3.1417,-2.998,-9.3344,-0.2271,7.3212,-1.2936,-3.9915,1.3054,-0.3752,0.4483,8.1,44.56,25.27,280.27,72.15,94.33,131806,2016-04-11 18:03:10:878
-1.7675,-9.6416,1.6065,-3.3485,-9.1344,1.2329,1.1905,-0.7742,-2.6473,1.1638,0.8315,0.5249,9.35,48.78,15.74,309.82,68.66,69.79,131904,2016-04-11 18:03:10:976
3.2459,-9.9026,-1.9184,-3.8292,-8.9245,1.364,4.284,-1.7103,-3.1046,0.614,0.5482,0.8521,10.88,49.38,12.94,307.77,68.66,69.79,132003,2016-04-11 18:03:11:075
-0.0436,-12.6351,-5.515,-3.5512,-9.1216,0.5963,5.6818,-3.8113,-2.5752,-1.5359,0.0307,-0.7883,13.75,48.24,10.86,308.52,64.53,71.16,132103,2016-04-11 18:03:11:175
-1.9615,-13.1819,3.918,-2.7338,-9.3799,-0.8453,0.1331,-3.6873,-1.7037,-2.6969,-0.9404,-1.4942,12.98,48.17,15.55,294.48,68.46,80.47,132204,2016-04-11 18:03:11:276
-1.0672,-7.8887,0.3078,-0.2755,-9.4029,-2.7713,0.3334,-4.231,2.3346,-1.129,-0.9128,-2.1723,-0.31,42.84,28.79,190.51,73.5,174.32,132303,2016-04-11 18:03:11:375
-4.8687,-0.6396,1.7225,-0.0828,-9.1609,-3.4987,-3.0484,4.5962,5.844,0.1871,-2.4029,-0.0552,-0.95,36.68,36.15,175.54,69.79,-175.81,132404,2016-04-11 18:03:11:476
5.9958,-18.3521,-14.6935,-1.1646,-9.2807,-2.9466,-4.0137,8.0621,4.1647,0.9045,-2.2261,1.5187,3.62,37.11,33.6,170.27,69.09,178.64,132503,2016-04-11 18:03:11:575
-6.3148,-6.9059,4.5084,-2.022,-9.1417,-2.9173,3.1417,-6.4643,-1.4144,0.0095,1.5839,0.8144,15.69,36.86,32.55,194.87,70.08,145.2,132603,2016-04-11 18:03:11:675
-0.1092,-11.8498,0.092,-2.4651,-9.1049,-2.6823,0.0069,-0.7919,6.4686,1.1834,1.0291,1.4471,13.63,37.37,32.04,199.91,68.78,145.27,132703,2016-04-11 18:03:11:775
-1.1003,-7.7947,-0.3107,-3.4681,-9.1714,0.1661,0.9338,0.6659,-1.4085,1.7191,-4.8084,0.8802,15.61,37.25,29.73,242.41,68.76,112.86,132803,2016-04-11 18:03:11:875
-0.3546,-10.1669,-1.7871,-3.4965,-9.1195,0.8827,-0.4658,0.1033,-2.3186,1.6895,0.0676,-0.2274,22.63,39.36,22.36,267.05,68.42,75.83,132905,2016-04-11 18:03:11:977
-2.0601,-10.1996,-1.6167,-4.0644,-8.7479,1.7679,1.3579,-0.7888,-1.1623,0.763,0.4033,0.5693,22.51,42.01,17.37,274.13,66.4,71.73,133003,2016-04-11 18:03:12:075
2.6645,-11.0638,0.623,-4.2939,-8.5235,2.2543,4.0305,-2.7715,-3.6038,0.8946,-0.9314,0.7547,25.47,43.38,14.63,280.32,63.13,66.49,133104,2016-04-11 18:03:12:176
2.8378,-12.4799,-2.5594,-4.1255,-8.7568,1.5713,5.867,-3.9646,-2.9559,-0.8726,-0.32,0.0961,28.02,41.2,11.59,267.04,63.25,69.15,133203,2016-04-11 18:03:12:275
-6.7191,-15.6942,4.3855,-3.3037,-9.226,0.3692,4.5619,-3.211,-2.6371,-2.4028,-1.3139,-1.0564,28.78,39.22,13.87,264.65,63.25,69.15,133303,2016-04-11 18:03:12:375
-0.0373,-10.9417,-1.6332,-1.7402,-9.4404,-2.0055,-1.7042,-3.5171,5.9928,-1.9791,-0.0091,-1.2981,25.14,39.06,22.01,168.11,74.29,139.05,133403,2016-04-11 18:03:12:475
