ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
7.0161,4.1935,-5.7727,7.0079,3.8484,-5.6788,-0.1586,0.2278,0.1208,0.0086,0.0024,0.0053,62.07,-69.87,4.12,152.87,-22.93,-129.02,139305,2016-03-24 16:59:00:077
7.0764,4.2014,-5.7191,6.9892,3.896,-5.6694,-0.0112,0.245,0.0072,-0.0041,-0.005,0.0104,62.71,-70.3,3.57,152.63,-23.27,-129.04,139404,2016-03-24 16:59:00:176
6.9777,4.1559,-5.6546,6.9825,3.9136,-5.6655,-0.1072,0.1618,0.0792,0.0044,-0.0034,0.0079,62.94,-68.96,3.79,152.37,-23.41,-129.05,139504,2016-03-24 16:59:00:276
7.0788,4.2016,-5.6978,6.9689,3.9543,-5.654,-0.0469,0.2141,0.0452,7.0000E-04,2.0000E-04,0.0025,62.06,-70.37,4.25,152.91,-23.78,-129.05,139604,2016-03-24 16:59:00:376
6.9866,4.134,-5.7228,6.9596,3.978,-5.6488,-0.0119,0.1002,0.0257,0.01,-0.0021,0,61.7,-70.8,4.25,153.17,-23.93,-129.06,139704,2016-03-24 16:59:00:476
6.9586,4.1737,-5.6773,6.9567,3.9878,-5.6456,-0.0554,0.0946,0.0359,0.0106,0.0069,-0.0019,61.85,-71.18,4.39,153.17,-23.93,-129.06,139804,2016-03-24 16:59:00:576
7.0479,4.1718,-5.7086,6.9475,4.0159,-5.6369,-0.0227,0.1247,0.0475,0.002,-0.0017,2.0000E-04,61.92,-70.12,4.48,152.93,-24.08,-129.07,139904,2016-03-24 16:59:00:676
7.0483,4.1535,-5.6999,6.9456,4.0223,-5.6347,4.0000E-04,0.0752,0.0479,0.0092,-0.0028,-9.0000E-04,62.04,-69.32,4.03,152.68,-24.21,-129.05,140004,2016-03-24 16:59:00:776
7.0006,4.2057,-5.608,6.9381,4.041,-5.6306,-0.03,0.1002,0.0413,0.0022,0.0055,-0.0022,61.83,-70.08,3.99,152.93,-24.25,-129.08,140105,2016-03-24 16:59:00:877
7.0242,4.1804,-5.6652,6.9314,4.0543,-5.6292,-0.0506,0.1068,0.0251,0.0016,-0.0069,-3.0000E-04,62.04,-70.32,4.01,152.95,-24.33,-129.06,140204,2016-03-24 16:59:00:976
7.0069,4.187,-5.7121,6.928,4.0587,-5.6302,0.0293,0.0492,0.0193,0.0091,-9.0000E-04,-5.0000E-04,61.94,-70.5,4.66,152.69,-24.45,-129.1,140305,2016-03-24 16:59:01:077
6.9752,4.1901,-5.6839,6.9296,4.0628,-5.6254,0.0185,0.0517,0.0169,0.0028,0.0092,-0.0022,61.89,-70.72,3.67,153.2,-24.47,-129.07,140404,2016-03-24 16:59:01:176
7.0313,4.1878,-5.754,6.9209,4.0721,-5.6293,-0.0216,0.0485,0.0049,0.009,0.005,0.0012,62.97,-70.3,5.65,151.68,-24.53,-129.12,140505,2016-03-24 16:59:01:277
7.0584,4.1651,-5.7403,6.9204,4.0718,-5.6302,0.0096,0.037,0.0155,0.0114,-0.0092,-9.0000E-04,62.5,-70.32,5.33,152.17,-24.53,-129.13,140605,2016-03-24 16:59:01:377
7.0042,4.1125,-5.6014,6.9181,4.0796,-5.6274,-0.018,0.0402,0.0415,0.0018,-0.0094,-3.0000E-04,61.98,-71.33,5.21,152.68,-24.58,-129.13,140704,2016-03-24 16:59:01:476
7.0122,4.1747,-5.6076,6.9215,4.079,-5.6236,0.0062,-0.0111,0.094,0.0071,-0.0016,0.0018,61.04,-71.02,4.91,152.94,-24.58,-129.13,140804,2016-03-24 16:59:01:576
7.0055,4.1721,-5.6968,6.9212,4.0838,-5.6205,0.0186,0.0189,0.0183,0.0104,9.0000E-04,8.0000E-04,63.18,-70.51,4.74,152.45,-24.61,-129.11,140904,2016-03-24 16:59:01:676
6.959,4.2015,-5.6671,6.9181,4.086,-5.6226,0.0092,0.0092,0.01,0.0019,0.008,-0.0034,63.19,-69.84,4.68,152.21,-24.62,-129.07,141006,2016-03-24 16:59:01:778
7.077,4.2082,-5.7942,6.9143,4.0889,-5.6253,-0.0166,0.0568,0.0096,0.0076,-0.0027,0.0018,62.82,-71.39,4.28,152.94,-24.62,-129.1,141105,2016-03-24 16:59:01:877
7.0854,4.1191,-5.7669,6.9176,4.0866,-5.6229,0.0018,-0.0011,-0.045,0.0052,0.0118,-0.0024,62.28,-70.26,4.89,152.44,-24.63,-129.11,141204,2016-03-24 16:59:01:976
6.9715,4.1288,-5.6293,6.9171,4.0895,-5.6214,-0.0365,0.0091,0.0575,7.0000E-04,-2.0000E-04,-0.0015,61.33,-70.99,5.48,152.95,-24.63,-129.11,141304,2016-03-24 16:59:02:076
7.0117,4.1658,-5.5962,6.9177,4.0882,-5.6216,0.0073,0.0629,-0.0149,0.0124,0.0033,3.0000E-04,63.57,-71.1,5.41,152.2,-24.64,-129.1,141404,2016-03-24 16:59:02:176
6.9469,4.1802,-5.6997,6.9173,4.0907,-5.6203,0.0045,0.0321,0.0123,0.0039,3.0000E-04,-7.0000E-04,63.18,-69.91,4.4,152.69,-24.65,-129.09,141505,2016-03-24 16:59:02:277
6.9621,4.2587,-5.7299,6.9149,4.088,-5.6252,-0.0203,0.0125,0.0072,0.0073,-0.0051,1.0000E-04,61.4,-70.28,5.4,152.7,-24.64,-129.1,141604,2016-03-24 16:59:02:376
7.0871,4.1956,-5.8106,6.9157,4.0917,-5.6216,0.013,0.0637,0.0149,0.0084,0.0041,4.0000E-04,61.99,-70.49,5.71,151.94,-24.66,-129.11,141705,2016-03-24 16:59:02:477
7.0453,4.1231,-5.7942,6.9167,4.0903,-5.6214,-0.0344,-0.0047,-0.0446,0.0013,-0.0025,0.0019,61.38,-71.12,5.13,152.95,-24.65,-129.1,141804,2016-03-24 16:59:02:576
7.0344,4.1535,-5.703,6.917,4.0907,-5.6207,-0.0164,0.0099,0.0375,0.0039,-0.002,0.0019,61.96,-71.05,4.88,152.7,-24.65,-129.1,141904,2016-03-24 16:59:02:676
7.0211,4.1735,-5.5513,6.9199,4.089,-5.6183,0.002,0.026,-0.0627,0.0038,0.0084,-2.0000E-04,62.11,-70.44,5,152.46,-24.65,-129.06,142004,2016-03-24 16:59:02:776
7.0479,4.1557,-5.6531,6.9187,4.0928,-5.617,-0.0375,0.0276,0.0487,0.0017,-0.0043,0.0031,61.93,-70.53,4.96,152.72,-24.67,-129.07,142104,2016-03-24 16:59:02:876
7.0163,4.2276,-5.7005,6.9219,4.089,-5.6158,0.0054,0.0609,0.041,0.0075,0.0017,0.0017,62.05,-69.62,5.05,152.47,-24.64,-129.05,142205,2016-03-24 16:59:02:977
6.9832,4.161,-5.6959,6.9241,4.093,-5.6103,-0.0113,0.0359,0.0551,0.0016,0.003,0.0025,61.52,-70.6,5.07,152.75,-24.67,-129.02,142304,2016-03-24 16:59:03:076
7.0432,4.1368,-5.6498,6.9251,4.0906,-5.6108,0.0087,0.0056,0.014,0.0064,0.002,0.0046,61.86,-70.01,5.64,151.99,-24.67,-129.01,142404,2016-03-24 16:59:03:176
7.0207,4.1794,-5.6945,6.9299,4.0897,-5.6054,0.0098,0.0117,0.0361,0.0025,0.0061,0.0036,62.48,-70.7,5.85,152.26,-24.65,-129,142505,2016-03-24 16:59:03:277
7.0393,4.1345,-5.5863,6.9277,4.0888,-5.6088,-0.0148,0.0118,-0.0082,0.0043,-0.0108,0.0023,62.79,-71.36,5.28,152.52,-24.65,-128.97,142604,2016-03-24 16:59:03:376
7.0447,4.203,-5.6701,6.9287,4.0879,-5.6082,-5.0000E-04,0.0238,0.0082,0.0039,5.0000E-04,0.0029,62.09,-69.96,5.69,152,-24.64,-128.99,142704,2016-03-24 16:59:03:476
7.0178,4.1719,-5.7419,6.9272,4.0918,-5.6073,-0.0089,0.0492,-0.031,-0.0038,0.0095,0.001,62.18,-71.68,4.85,153.01,-24.64,-128.99,142804,2016-03-24 16:59:03:576
6.9687,4.1724,-5.6746,6.9278,4.0905,-5.6074,-0.0021,-0.0162,0.0107,0.0103,0.0079,-0.0023,60.53,-71.51,4.1,153.77,-24.67,-128.98,142904,2016-03-24 16:59:03:676
7.0453,4.1634,-5.6712,6.9268,4.0918,-5.6078,-0.009,0.0234,0.0215,0.0103,0.0079,-0.0023,60.53,-71.51,4.1,153.77,-24.67,-128.98,143004,2016-03-24 16:59:03:776
7.0552,4.1625,-5.6859,6.9224,4.0978,-5.6088,0.0175,0.0422,-0.0045,0.0011,0.0061,-0.0015,60.41,-72.64,4.9,153.77,-24.68,-128.99,143104,2016-03-24 16:59:03:876
7.0576,4.1084,-5.5993,6.9229,4.0955,-5.6098,0.035,0.0062,0.0123,0.0064,-0.0191,-0.0041,62.6,-71.09,4.84,152.5,-24.68,-129.02,143204,2016-03-24 16:59:03:976
7.0295,4.1596,-5.6498,6.9278,4.0913,-5.6069,0.0039,-0.0072,0.0098,0.0085,-0.0052,-0.0033,62.33,-70.29,4.85,152.5,-24.67,-128.99,143304,2016-03-24 16:59:04:076
7.0314,4.2093,-5.7305,6.9237,4.091,-5.6122,0.0059,0.0251,-0.0485,0.0039,0.0064,-0.0022,61.06,-68.96,5.35,152.48,-24.66,-129.03,143404,2016-03-24 16:59:04:176
6.9997,4.178,-5.6399,6.9233,4.0885,-5.6145,0.0254,0.0021,0.0115,0.0074,0.0024,1.0000E-04,62.75,-70.81,4.61,152.48,-24.64,-129.04,143505,2016-03-24 16:59:04:277
7.012,4.1611,-5.6589,6.9241,4.0908,-5.6119,-0.0178,0.0236,0.0517,0.0111,-9.0000E-04,-0.0018,62.66,-69.93,4.78,152.22,-24.64,-129.04,143604,2016-03-24 16:59:04:376
7.0612,4.171,-5.7501,6.921,4.0951,-5.6125,-0.0075,0.0158,0.0131,0.0051,-0.002,-0.0031,62.26,-70.1,4.68,152.48,-24.67,-129.03,143704,2016-03-24 16:59:04:476
7.0021,4.1651,-5.6979,6.9216,4.0896,-5.6158,0.0078,0.0101,-0.0262,0.0097,-0.0015,-4.0000E-04,62.02,-69.84,5.04,152.47,-24.65,-129.05,143804,2016-03-24 16:59:04:576
6.9949,4.1648,-5.6168,6.9185,4.0931,-5.617,-0.0156,0.0389,0.0023,0.0047,-0.0011,-0.0015,62.61,-70.95,4.81,152.47,-24.67,-129.07,143904,2016-03-24 16:59:04:676
6.9961,4.1728,-5.6402,6.9178,4.0952,-5.6164,-0.0071,0.0241,0.0441,0.0077,-0.0029,-8.0000E-04,62.79,-71.55,3.83,153.21,-24.67,-129.07,144004,2016-03-24 16:59:04:776
6.9847,4.1703,-5.6333,6.9173,4.0925,-5.619,0.0095,0.0057,-0.0269,0.0061,0.0016,-3.0000E-04,62,-71.3,4.44,153.2,-24.67,-129.09,144105,2016-03-24 16:59:04:877
7.0459,4.1994,-5.6594,6.92,4.0956,-5.6133,-0.0047,0.0268,5.0000E-04,0.0023,-0.0017,0.0023,62.06,-71.21,4.32,153.23,-24.69,-129.05,144204,2016-03-24 16:59:04:976
7.0483,4.1578,-5.725,6.9204,4.0957,-5.6128,0.0157,0.0329,0.0147,0.0067,-0.0019,0.0019,62.28,-71.24,5.23,152.73,-24.69,-129.04,144304,2016-03-24 16:59:05:076
7.034,4.129,-5.6039,6.9236,4.0927,-5.6111,-0.0184,-0.0106,-0.0146,0.0051,0.0023,8.0000E-04,63,-71.53,5.64,152.26,-24.67,-129.02,144404,2016-03-24 16:59:05:176
7.0262,4.138,-5.606,6.9244,4.0941,-5.6091,-0.0029,0.0213,0.0356,0.0051,-2.0000E-04,-4.0000E-04,62.45,-70.7,5.75,152.25,-24.68,-129.01,144504,2016-03-24 16:59:05:276
7.0048,4.2101,-5.6433,6.9254,4.0954,-5.6068,0.011,0.0196,-0.0193,-4.0000E-04,0.0031,-0.0014,62.44,-70.68,4.86,152.75,-24.68,-129,144604,2016-03-24 16:59:05:376
6.9841,4.2273,-5.6774,6.9258,4.0988,-5.6039,0.0072,0.022,0.0055,-0.0031,0.0015,1.0000E-04,62.3,-70.74,4.77,152.76,-24.68,-128.99,144705,2016-03-24 16:59:05:477
7.034,4.1513,-5.8058,6.927,4.0996,-5.6018,-0.002,0.0201,0.0245,0.0015,0.0047,0.0031,62.7,-70.54,6.13,152.03,-24.7,-128.98,144805,2016-03-24 16:59:05:577
7.0365,4.109,-5.7088,6.9259,4.0984,-5.604,0.0029,0.0087,-0.041,-0.0011,-0.002,-1.0000E-04,61.96,-70.8,5.51,152.28,-24.71,-128.96,144905,2016-03-24 16:59:05:677
7.0799,4.0994,-5.6663,6.9662,4.1063,-5.5481,0.1547,0.0076,0.1576,0.0779,0.1013,-0.092,63.89,-70.44,5.99,151.58,-24.71,-128.86,145004,2016-03-24 16:59:05:776
6.5797,3.9404,-6.1095,6.9577,4.1233,-5.5461,-0.0266,-0.0068,-0.1074,0.0109,0.0063,-0.0649,63.06,-69.31,5.24,152.23,-24.86,-128.56,145104,2016-03-24 16:59:05:876
6.869,4.4467,-5.712,6.8682,4.2038,-5.597,0.0219,-0.242,-0.1892,-0.1914,-0.117,0.0085,62.03,-67.97,3.88,152.46,-25.05,-129.08,145204,2016-03-24 16:59:05:976
6.9845,5.1412,-4.7103,6.89,4.486,-5.3455,-0.0525,0.2392,0.3073,-0.4045,0.0965,-0.0137,61.56,-73.6,0.81,155.67,-26.24,-128.72,145304,2016-03-24 16:59:06:076
6.3854,4.9012,-5.211,6.91,4.5194,-5.2912,0.1882,0.7704,0.7647,-0.1105,0.0926,-0.0458,61.86,-77.49,-1.94,158.48,-27.44,-127.44,145404,2016-03-24 16:59:06:176
6.687,4.8002,-5.6382,6.9039,4.3641,-5.4278,-0.6453,0.3602,0.0297,0.1623,-0.0953,0.1159,61.86,-76.45,-2.28,158.18,-27.06,-127.62,145505,2016-03-24 16:59:06:277
7.0523,4.1471,-5.7093,6.9024,4.3067,-5.4754,0.3946,0.4523,0.4489,0.1135,-0.1111,0.0975,60.42,-77.25,-0.33,157.59,-26.42,-128.17,145605,2016-03-24 16:59:06:377
7.0887,4.4184,-5.4995,6.8889,4.2393,-5.5445,0.0293,0.2174,0.1316,0.1589,0.005,-0.0405,61.16,-74.5,1.52,155.7,-25.84,-128.6,145704,2016-03-24 16:59:06:476
6.8481,4.5724,-5.5266,6.8831,4.2182,-5.5678,-0.2394,0.1911,-0.1551,0.0931,-0.0043,-0.0115,62.45,-72.34,3.26,154.13,-25.61,-128.83,145804,2016-03-24 16:59:06:576
6.9931,4.646,-5.3191,6.8833,4.2445,-5.5475,-0.0306,0.3098,0.2035,-0.0144,-0.0156,0.0278,62.22,-70.8,2.92,153.87,-25.65,-128.87,145904,2016-03-24 16:59:06:676
6.8056,4.7853,-5.5038,6.8755,4.2838,-5.5269,-0.0089,0.3564,0.1575,0.0073,-0.0035,-0.0016,61.82,-72.78,3.37,154.35,-25.65,-128.87,146004,2016-03-24 16:59:06:776
6.7315,4.9441,-5.4726,6.8414,4.3785,-5.495,-0.1198,0.4035,0.1057,-5.0000E-04,0.0023,0.002,62.07,-72.21,4.02,153.71,-26.52,-128.77,146104,2016-03-24 16:59:06:876
6.7136,4.9356,-5.3755,6.8228,4.4272,-5.4789,-0.1767,0.4449,0.0981,-9.0000E-04,0.005,0.0117,61.77,-71.77,3.98,153.71,-26.52,-128.77,146204,2016-03-24 16:59:06:976
6.7414,4.9924,-5.3552,6.7893,4.5141,-5.4497,-0.1609,0.3912,0.1241,-0.0084,0.0045,0.0078,61.99,-74.08,3.42,154.71,-27.41,-128.75,146304,2016-03-24 16:59:07:076
6.7653,5.1989,-5.3214,6.7712,4.5718,-5.424,-0.1204,0.4661,0.1713,-0.0045,-0.0025,-0.0024,62.39,-73.98,3.67,154.22,-27.41,-128.75,146405,2016-03-24 16:59:07:177
6.5177,5.6033,-5.2616,6.703,4.7195,-5.3821,-0.2457,0.6469,0.145,-0.0046,0.004,-0.0119,61.3,-73.78,3.29,154.99,-28.22,-128.73,146505,2016-03-24 16:59:07:277
6.3473,5.9682,-5.1753,6.6524,4.8296,-5.3471,-0.2857,0.8929,0.1611,-0.0064,0.0058,-0.0178,61.55,-74.84,2.59,154.96,-28.77,-128.76,146605,2016-03-24 16:59:07:377
6.2925,6.2718,-5.1212,6.576,4.982,-5.3016,-0.367,1.1887,0.2705,-0.0063,-0.0033,-0.0168,62.66,-75.06,1.94,155.18,-30.53,-128.88,146705,2016-03-24 16:59:07:477
6.1501,6.358,-5.1464,6.5494,5.0268,-5.2922,-0.4983,1.2058,0.2609,0.0098,0.0052,-0.0099,62.42,-74.09,2.52,154.7,-30.7,-128.91,146804,2016-03-24 16:59:07:576
6.114,6.3269,-5.2335,6.5384,5.0443,-5.2891,-0.5465,1.2081,0.2272,0.0076,-7.0000E-04,0,61.96,-75.36,1.26,155.89,-30.84,-128.94,146905,2016-03-24 16:59:07:677
6.1236,6.3448,-4.9869,6.4116,5.2676,-5.2264,-0.4513,0.9348,0.2101,0.0021,0.0106,0.0101,61.69,-75.75,3.84,154.52,-31.78,-129.12,147004,2016-03-24 16:59:07:776
6.305,6.4385,-5.1206,6.3639,5.3657,-5.1846,-0.3931,0.8682,0.3095,0.0048,-0.0011,0.0061,61.36,-74.51,2.96,155,-32.49,-129.18,147104,2016-03-24 16:59:07:876
6.2842,6.3858,-5.1148,6.2839,5.5149,-5.1253,-0.1719,0.7033,0.155,0.005,-0.0093,0.009,61.68,-74.42,2.9,154.56,-33.73,-129.15,147204,2016-03-24 16:59:07:976
6.2255,6.2501,-5.1839,6.2424,5.5664,-5.1203,-0.2373,0.4667,0.0568,0.006,-0.0168,-0.0069,62.71,-75.44,2.58,154.42,-34.58,-129.36,147304,2016-03-24 16:59:08:076
5.9881,6.2198,-5.0976,6.1775,5.6678,-5.0878,-0.2183,0.4408,0.0612,-0.0046,0.0029,-0.0021,61.63,-73.49,3.9,153.64,-35.31,-129.47,147404,2016-03-24 16:59:08:176
6.3437,6.2813,-5.0831,6.1447,5.717,-5.0723,-0.3897,0.3039,0.1094,-0.0037,0.0238,-0.0081,61.11,-74.69,3.83,154.29,-35.31,-129.47,147504,2016-03-24 16:59:08:276
6.5254,6.2185,-5.1822,6.1252,5.7714,-5.0343,0.0934,0.3146,0.0753,-0.0084,-0.0176,0.0094,62.71,-74.47,2.4,154.62,-35.91,-129.5,147604,2016-03-24 16:59:08:376
6.2319,6.0505,-5.2432,6.1308,5.7777,-5.0202,0.1378,0.2292,-0.0397,-0.0016,-0.0039,0.0159,63.39,-73.94,4.1,153.64,-36.05,-129.42,147704,2016-03-24 16:59:08:476
6.5154,6.2191,-5.1782,6.113,5.8048,-5.0106,-0.0899,0.0355,-0.0614,-0.0036,0.0164,-0.0073,62.46,-74.65,3,154.65,-36.23,-129.28,147804,2016-03-24 16:59:08:576
6.2968,6.011,-4.8678,6.1402,5.814,-4.9664,-0.1959,-0.0801,0.2792,0.0063,0.0435,0.0111,63.57,-73.31,4.74,152.95,-36.36,-128.97,147904,2016-03-24 16:59:08:676
6.5073,5.9928,-5.1157,6.1649,5.8044,-4.947,0.3177,0.0293,0.1597,-0.0089,-0.018,0.0166,63.1,-74.83,4.52,153.58,-36.36,-128.97,148004,2016-03-24 16:59:08:776
6.2073,5.8175,-5.2271,6.1794,5.7649,-4.9751,0.0871,-0.012,-0.0774,0.0382,0.0374,0.0022,63.46,-74.24,4.19,153.91,-36.15,-128.93,148105,2016-03-24 16:59:08:877
6.5348,5.9751,-5.1817,6.1824,5.7451,-4.9941,-0.1739,-0.1614,-0.0645,0.0178,0.0208,0.0162,62.37,-72.37,4.35,153.75,-36,-128.84,148204,2016-03-24 16:59:08:976
6.5166,6.02,-5.1942,6.1855,5.7469,-4.9884,-0.0625,0.0554,0.0518,-0.009,0.0098,0.0057,61.43,-74,6.66,152.83,-35.88,-128.88,148304,2016-03-24 16:59:09:076
6.313,5.9711,-5.1707,6.195,5.7395,-4.9851,0.0495,-0.0013,-0.0273,0.0206,0.0294,-0.0057,61.61,-74.34,6.1,153.16,-35.82,-128.82,148404,2016-03-24 16:59:09:176
6.2983,5.642,-4.8133,6.2296,5.7176,-4.967,0.0224,-0.0788,0.1257,-0.0072,0.0134,0.0357,61.84,-75.04,6.26,153.52,-35.66,-128.57,148505,2016-03-24 16:59:09:277
7.3224,5.653,-5.1727,6.2376,5.704,-4.9726,-0.2152,-0.2859,0.2887,0.0166,-0.0291,0.0131,62.37,-75.88,5.83,153.73,-35.66,-128.57,148604,2016-03-24 16:59:09:376
6.2561,5.3325,-5.1127,6.2568,5.6385,-5.023,-0.0958,-0.3389,0.0594,0.0318,-0.0108,-0.0102,62.41,-75.74,5.3,154.16,-35.1,-128.76,148704,2016-03-24 16:59:09:476
6.6716,6.0188,-5.4716,6.2314,5.6164,-5.079,0.0963,-0.0546,-0.226,0.0647,-0.0608,-0.0405,63.22,-74.94,3.91,154.01,-34.94,-129.18,148805,2016-03-24 16:59:09:577
6.3787,5.2837,-5.2249,6.248,5.5801,-5.0985,-0.2192,-0.3439,-0.1212,-0.0078,0.066,0.0219,63.81,-73.39,3.9,153.28,-34.88,-129.33,148904,2016-03-24 16:59:09:676
6.6848,5.4788,-5.2721,6.2782,5.5541,-5.0898,0.0241,-0.2987,0.1192,0.0045,-0.0095,0.003,61.51,-73.62,3.57,154.01,-34.68,-129.22,149004,2016-03-24 16:59:09:776
6.8115,5.4602,-5.0605,6.3412,5.5091,-5.0605,0.1772,-0.232,0.1286,0.0054,0.0178,-0.0028,62.35,-74.74,4.71,153.89,-34.33,-128.9,149104,2016-03-24 16:59:09:876
6.2449,5.5731,-5.1451,6.3667,5.4917,-5.0475,0.2625,-0.1232,0.1647,0.0209,0.0267,-0.0235,62.37,-75.39,3.35,155.06,-34.18,-128.59,149204,2016-03-24 16:59:09:976
6.285,5.855,-5.277,6.3465,5.4956,-5.0686,-0.3022,0.0074,-0.0742,0.0115,0.0195,-0.0113,62.88,-73.23,2.74,154.41,-34.08,-128.61,149305,2016-03-24 16:59:10:077
6.9412,6.0508,-5.3045,6.3221,5.5257,-5.0664,-0.3018,0.0643,0.0221,-0.011,0.0462,0.0229,61.71,-73.4,3.92,154.11,-34.2,-128.63,149405,2016-03-24 16:59:10:177
6.314,5.7879,-5.121,6.3199,5.5395,-5.054,0.1176,0.3379,0.0733,-0.0066,-0.0368,0.023,62.81,-73.6,4.67,153.59,-34.39,-128.65,149505,2016-03-24 16:59:10:277
6.1959,5.8636,-5.2688,6.2997,5.5432,-5.0751,-0.2734,0.1054,-0.0501,0.0362,0.0429,-0.0023,61.88,-73.12,3.01,154.5,-34.42,-128.86,149604,2016-03-24 16:59:10:376
6.083,5.593,-4.9049,6.3051,5.5551,-5.0554,-0.2149,0.1322,0.1577,0.0148,0.0201,0.0279,61.92,-72.47,2.41,154.87,-34.5,-128.72,149704,2016-03-24 16:59:10:476
6.8094,6.0393,-5.1643,6.3032,5.5684,-5.0431,0.0214,0.208,0.0408,0.0121,-0.0105,0.0073,62.41,-72.85,3.36,154.59,-34.54,-128.68,149804,2016-03-24 16:59:10:576
6.3734,5.9622,-4.9523,6.331,5.5694,-5.0071,0.4169,0.3391,0.0571,-0.004,-0.0062,0.0343,60.78,-73.16,2.88,155,-34.61,-128.34,149904,2016-03-24 16:59:10:676
5.8793,5.5475,-5.0238,6.3083,5.603,-4.9982,-0.5883,-0.0283,0.1804,0.0537,0.0226,-0.0045,60.97,-74.99,2.18,156.01,-34.76,-128.18,150005,2016-03-24 16:59:10:777
6.6083,5.683,-4.9199,6.2908,5.5974,-5.0265,-0.5978,-0.112,0.0449,0.0339,0.0158,0.0365,60.2,-73.28,1.78,155.59,-34.8,-128.63,150104,2016-03-24 16:59:10:876
6.9001,5.8237,-5.1866,6.3318,5.5517,-5.0257,0.2353,0.0302,-0.0252,0.0287,-0.0214,0.0415,62.57,-74.28,1.23,155.69,-34.73,-128.49,150204,2016-03-24 16:59:10:976
6.1431,5.5244,-4.6905,6.3489,5.5363,-5.021,0.423,0.1766,0.0659,0.0246,0.0197,0.0197,62.37,-73.49,1.66,155.3,-34.37,-128.34,150304,2016-03-24 16:59:11:076
6.4044,5.6335,-4.9548,6.328,5.5339,-5.0499,0.0154,-0.0269,0.0827,0.0221,-0.0372,-0.0315,62.62,-72.46,2.15,154.82,-34.31,-128.42,150405,2016-03-24 16:59:11:177
7.4385,6.0047,-5.4166,6.2996,5.5538,-5.0637,-0.0971,0.056,-0.0206,-0.0092,-0.0323,-0.0188,61.86,-71.25,3.18,154.22,-34.35,-128.59,150505,2016-03-24 16:59:11:277
6.8233,5.8434,-5.5486,6.2897,5.542,-5.0888,0.8853,0.403,-0.1311,0.0062,-0.0642,-0.0208,59.36,-72.44,4.18,154.39,-34.41,-128.97,150604,2016-03-24 16:59:11:376
6.4244,5.6921,-5.2054,6.2762,5.574,-5.0705,-0.038,-0.0467,-0.2416,-0.0248,0.0466,-0.0458,60.4,-74.75,3.01,155.27,-34.47,-129.05,150705,2016-03-24 16:59:11:477
6.0904,5.4761,-5.1979,6.28,5.5922,-5.0457,-0.1664,-0.1274,0.1032,-0.0195,0.0379,-0.0172,61.11,-76.04,3.13,155.38,-34.77,-128.78,150805,2016-03-24 16:59:11:577
7.0163,5.9868,-5.5211,6.2635,5.6235,-5.0315,1.819,0.5444,-0.0119,-0.0145,-0.0115,-0.0123,61.21,-77.7,2.27,156.25,-34.9,-128.82,150904,2016-03-24 16:59:11:676
5.7686,5.2646,-5.2682,6.2651,5.6235,-5.0294,0.4649,0.0908,-0.3799,0.1004,0.1002,-0.0921,61.55,-73.5,0.85,155.76,-34.99,-128.78,151004,2016-03-24 16:59:11:776
6.4744,5.6805,-5.9216,6.2361,5.6149,-5.0749,-0.1466,-0.2063,-0.192,-0.0078,-0.174,0.0543,62.63,-72.4,2.15,154.41,-34.93,-129.14,151104,2016-03-24 16:59:11:876
7.4459,5.998,-5.1764,6.2357,5.5962,-5.096,1.8319,0.2871,-0.0094,-0.0482,-0.0339,0.0421,62.56,-74.32,2.67,154.33,-34.93,-129.14,151204,2016-03-24 16:59:11:976
6.3308,5.2021,-5.176,6.2667,5.5832,-5.0722,-0.5446,-0.7376,-0.0091,0.104,0.0478,-0.134,62.3,-73.28,2.63,154.43,-34.7,-128.99,151304,2016-03-24 16:59:12:076
6.8103,5.7831,-5.5487,6.244,5.5955,-5.0866,-0.0229,-0.1559,-0.1951,-0.0388,-0.0385,0.0129,62.2,-72.23,2.73,154.21,-34.7,-128.99,151404,2016-03-24 16:59:12:176
6.7682,5.1727,-5.464,6.2917,5.5801,-5.0445,0.3588,-0.3707,0.0047,-0.1007,-0.0014,0.101,62.55,-74.6,3.74,154.11,-34.76,-129,151504,2016-03-24 16:59:12:276
6.5625,5.5272,-5.6069,6.281,5.5762,-5.0622,0.2322,-0.5464,-0.0822,0.0441,0.0709,-0.0323,64.01,-75.41,5.2,153.55,-34.68,-128.72,151604,2016-03-24 16:59:12:376
6.8868,5.0528,-5.2793,6.3003,5.5448,-5.0726,0.0413,-0.3577,-0.2758,-0.038,0.0648,0.0147,64.07,-74.18,4.7,153.23,-34.66,-128.91,151705,2016-03-24 16:59:12:477
